Composition,
Date Added,2022-04-27 20:01:07.866743
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Montmorillonite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,MON101
Montmorillonite
Sample ID,MON101_1_f2
Original Sample ID,MON101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.316963758
351.0,0.317916995
352.0,0.318182832
353.0,0.319293786
354.0,0.322339404
355.0,0.324405944
356.0,0.32647186
357.0,0.328585919
358.0,0.328826956
359.0,0.329654678
360.0,0.330987848
361.0,0.33311716
362.0,0.334801389
363.0,0.335561552
364.0,0.334835526
365.0,0.339060371
366.0,0.341632894
367.0,0.341932392
368.0,0.343991915
369.0,0.345361094
370.0,0.346737886
371.0,0.350162098
372.0,0.352503545
373.0,0.354795957
374.0,0.35769477
375.0,0.359370138
376.0,0.361398706
377.0,0.363977889
378.0,0.366467033
379.0,0.369779142
380.0,0.373302314
381.0,0.375596898
382.0,0.37842146
383.0,0.381262556
384.0,0.383799961
385.0,0.386755093
386.0,0.389870411
387.0,0.393036933
388.0,0.395060327
389.0,0.398035531
390.0,0.401233157
391.0,0.402902072
392.0,0.40569449
393.0,0.408334751
394.0,0.409964712
395.0,0.412878511
396.0,0.415550916
397.0,0.41777122
398.0,0.420021616
399.0,0.421888541
400.0,0.423736525
401.0,0.426723652
402.0,0.428357033
403.0,0.429836204
404.0,0.431963376
405.0,0.434116507
406.0,0.435961576
407.0,0.437492339
408.0,0.439622127
409.0,0.441605824
410.0,0.443467099
411.0,0.445291443
412.0,0.447056107
413.0,0.448776494
414.0,0.450511571
415.0,0.452088276
416.0,0.453562868
417.0,0.454957977
418.0,0.45640887
419.0,0.45800523
420.0,0.459593888
421.0,0.460767258
422.0,0.461838546
423.0,0.462919378
424.0,0.464123138
425.0,0.46521295
426.0,0.466279153
427.0,0.467349191
428.0,0.468358539
429.0,0.469229081
430.0,0.470030755
431.0,0.471000406
432.0,0.471838773
433.0,0.472637087
434.0,0.473456216
435.0,0.474181558
436.0,0.474850076
437.0,0.475474763
438.0,0.47615577
439.0,0.47673056
440.0,0.477221437
441.0,0.477711421
442.0,0.478174257
443.0,0.478698022
444.0,0.479375103
445.0,0.480148201
446.0,0.481055674
447.0,0.482114205
448.0,0.483263013
449.0,0.484637783
450.0,0.486180411
451.0,0.487763062
452.0,0.489516129
453.0,0.491336369
454.0,0.493163419
455.0,0.494923563
456.0,0.496642493
457.0,0.498329041
458.0,0.499878478
459.0,0.501403443
460.0,0.502879463
461.0,0.504208231
462.0,0.505518861
463.0,0.506793451
464.0,0.508012495
465.0,0.508994248
466.0,0.509941984
467.0,0.51089751
468.0,0.511940757
469.0,0.512853464
470.0,0.51366721
471.0,0.514522944
472.0,0.515420426
473.0,0.516252549
474.0,0.516914109
475.0,0.517720838
476.0,0.51848439
477.0,0.519161115
478.0,0.519802633
479.0,0.520466809
480.0,0.521135326
481.0,0.521776844
482.0,0.522338729
483.0,0.522878729
484.0,0.523426817
485.0,0.523955696
486.0,0.524447524
487.0,0.524892786
488.0,0.525373493
489.0,0.525885423
490.0,0.526413112
491.0,0.526846896
492.0,0.527326354
493.0,0.527801649
494.0,0.528228594
495.0,0.528672072
496.0,0.529137079
497.0,0.529624149
498.0,0.530106938
499.0,0.530613574
500.0,0.531157678
501.0,0.531754354
502.0,0.532311006
503.0,0.532867182
504.0,0.533492226
505.0,0.534110906
506.0,0.534733928
507.0,0.535360816
508.0,0.535917468
509.0,0.536502844
510.0,0.537098569
511.0,0.53767776
512.0,0.538316067
513.0,0.538951696
514.0,0.539506386
515.0,0.54007178
516.0,0.540665364
517.0,0.541283806
518.0,0.541898264
519.0,0.542533835
520.0,0.54318909
521.0,0.543884192
522.0,0.54462015
523.0,0.545366039
524.0,0.546100213
525.0,0.546894394
526.0,0.547683103
527.0,0.54844505
528.0,0.549297394
529.0,0.550098354
530.0,0.550857981
531.0,0.551613684
532.0,0.552406854
533.0,0.553195444
534.0,0.553945794
535.0,0.554702389
536.0,0.555423717
537.0,0.556113882
538.0,0.556830809
539.0,0.557513719
540.0,0.558157318
541.0,0.55880621
542.0,0.559446419
543.0,0.560073544
544.0,0.560659932
545.0,0.561293778
546.0,0.56194374
547.0,0.562622903
548.0,0.563309084
549.0,0.563979445
550.0,0.564619416
551.0,0.565240356
552.0,0.56587218
553.0,0.566530647
554.0,0.567252213
555.0,0.567962301
556.0,0.568636528
557.0,0.569266627
558.0,0.569877398
559.0,0.570497744
560.0,0.571124988
561.0,0.571747832
562.0,0.572373232
563.0,0.573006781
564.0,0.573640864
565.0,0.574289221
566.0,0.57491141
567.0,0.575492446
568.0,0.576040593
569.0,0.576603549
570.0,0.577173939
571.0,0.577700558
572.0,0.578214509
573.0,0.578723049
574.0,0.579234146
575.0,0.579738106
576.0,0.580239628
577.0,0.580740079
578.0,0.581283291
579.0,0.581836077
580.0,0.582382738
581.0,0.582830676
582.0,0.583279625
583.0,0.583739339
584.0,0.584238185
585.0,0.584705986
586.0,0.585165343
587.0,0.585620775
588.0,0.586066751
589.0,0.586466577
590.0,0.586835775
591.0,0.587271581
592.0,0.587670098
593.0,0.588074325
594.0,0.588549264
595.0,0.58897383
596.0,0.589391378
597.0,0.589800422
598.0,0.590267926
599.0,0.590705933
600.0,0.591115215
601.0,0.59150499
602.0,0.591882157
603.0,0.592242792
604.0,0.592594267
605.0,0.592973576
606.0,0.593374234
607.0,0.593798325
608.0,0.594241089
609.0,0.59466512
610.0,0.595072082
611.0,0.595475357
612.0,0.595863705
613.0,0.596258298
614.0,0.596702668
615.0,0.597114448
616.0,0.597509397
617.0,0.597887337
618.0,0.59826171
619.0,0.598643337
620.0,0.5990255
621.0,0.599338855
622.0,0.599678853
623.0,0.600044185
624.0,0.600455846
625.0,0.60087833
626.0,0.601313958
627.0,0.601759755
628.0,0.602241473
629.0,0.602694764
630.0,0.603118498
631.0,0.603511425
632.0,0.604002718
633.0,0.604551757
634.0,0.605126964
635.0,0.605735475
636.0,0.606318592
637.0,0.606860019
638.0,0.607295112
639.0,0.607686671
640.0,0.60805575
641.0,0.60849346
642.0,0.608993138
643.0,0.609525466
644.0,0.610060589
645.0,0.610493838
646.0,0.610929228
647.0,0.611408805
648.0,0.611876428
649.0,0.612368613
