Composition,
Date Added,2022-04-27 20:01:08.029175
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Montmorillonite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,MON101
Montmorillonite
Sample ID,MON101_22
Original Sample ID,MON101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.76748234
351.0,0.766765475
352.0,0.765468776
353.0,0.76519227
354.0,0.76703757
355.0,0.765086651
356.0,0.763508618
357.0,0.762734413
358.0,0.761844456
359.0,0.76109761
360.0,0.760619044
361.0,0.76087755
362.0,0.760276198
363.0,0.759694517
364.0,0.759658575
365.0,0.760444283
366.0,0.760234773
367.0,0.758888364
368.0,0.758481383
369.0,0.757723927
370.0,0.757014513
371.0,0.757511675
372.0,0.756645083
373.0,0.756071448
374.0,0.756904423
375.0,0.757160366
376.0,0.757555187
377.0,0.758150756
378.0,0.757629275
379.0,0.758472204
380.0,0.759914994
381.0,0.760319173
382.0,0.76156956
383.0,0.76279217
384.0,0.763371587
385.0,0.763896167
386.0,0.764860511
387.0,0.76627022
388.0,0.767566681
389.0,0.768625498
390.0,0.769552946
391.0,0.77056247
392.0,0.772047341
393.0,0.773701429
394.0,0.775412381
395.0,0.775802076
396.0,0.77679038
397.0,0.778591454
398.0,0.779363215
399.0,0.780335248
400.0,0.781392097
401.0,0.782340705
402.0,0.783437431
403.0,0.784576714
404.0,0.785770476
405.0,0.786398053
406.0,0.787146568
407.0,0.788124859
408.0,0.789263427
409.0,0.790110052
410.0,0.790746868
411.0,0.791289747
412.0,0.792191982
413.0,0.79311347
414.0,0.793853402
415.0,0.794419348
416.0,0.794896066
417.0,0.795307934
418.0,0.79565233
419.0,0.795969188
420.0,0.796273947
421.0,0.796624482
422.0,0.796952009
423.0,0.797326624
424.0,0.797816873
425.0,0.797944069
426.0,0.798126876
427.0,0.798444927
428.0,0.798633575
429.0,0.798797131
430.0,0.79893589
431.0,0.799103975
432.0,0.799301267
433.0,0.799497306
434.0,0.799649775
435.0,0.799877584
436.0,0.799983561
437.0,0.799940467
438.0,0.800066829
439.0,0.800116301
440.0,0.800115228
441.0,0.800210118
442.0,0.80031687
443.0,0.800363421
444.0,0.800240815
445.0,0.800423324
446.0,0.800595224
447.0,0.800703585
448.0,0.801174581
449.0,0.801605999
450.0,0.802012146
451.0,0.802377284
452.0,0.802897692
453.0,0.803435266
454.0,0.803851366
455.0,0.804343045
456.0,0.804818928
457.0,0.805267513
458.0,0.8057037
459.0,0.806141257
460.0,0.806567371
461.0,0.806959391
462.0,0.807352483
463.0,0.807713568
464.0,0.808000922
465.0,0.808220923
466.0,0.80846864
467.0,0.808766603
468.0,0.809262753
