Composition,
Date Added,2022-04-27 20:01:08.749826
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Montmorillonite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,MON101
Montmorillonite
Sample ID,MON101_4_f1
Original Sample ID,MON101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.763486385
351.0,0.762276173
352.0,0.763157845
353.0,0.764029622
354.0,0.763762355
355.0,0.763224304
356.0,0.763253987
357.0,0.763844967
358.0,0.763447106
359.0,0.763039351
360.0,0.762769282
361.0,0.763058305
362.0,0.763576269
363.0,0.763882697
364.0,0.763664484
365.0,0.762687564
366.0,0.761781633
367.0,0.761055291
368.0,0.760580063
369.0,0.76044488
370.0,0.760648549
371.0,0.761456966
372.0,0.761044085
373.0,0.760824978
374.0,0.761725247
375.0,0.762027502
376.0,0.762517273
377.0,0.763277531
378.0,0.763340354
379.0,0.764480412
380.0,0.766224027
381.0,0.767778456
382.0,0.76886481
383.0,0.769698143
384.0,0.770319104
385.0,0.771496475
386.0,0.772813797
387.0,0.774166465
388.0,0.775362909
389.0,0.776563048
390.0,0.77789259
391.0,0.779848516
392.0,0.78124553
393.0,0.782509983
394.0,0.783912957
395.0,0.785619736
396.0,0.786726296
397.0,0.78715533
398.0,0.789178848
399.0,0.790489376
400.0,0.791424155
401.0,0.792765021
402.0,0.793891788
403.0,0.794919431
404.0,0.79595089
405.0,0.797238529
406.0,0.798335969
407.0,0.799203873
408.0,0.799817562
409.0,0.80054003
410.0,0.801349998
411.0,0.802311242
412.0,0.803369701
413.0,0.804274023
414.0,0.804818869
415.0,0.805435896
416.0,0.806065857
417.0,0.806704938
418.0,0.807116091
419.0,0.807644784
420.0,0.808194458
421.0,0.808510303
422.0,0.808984458
423.0,0.809441864
424.0,0.809744954
425.0,0.809976161
426.0,0.810325623
427.0,0.810832083
428.0,0.810828686
429.0,0.810979307
430.0,0.811233222
431.0,0.811583936
432.0,0.811786532
433.0,0.811915576
434.0,0.811977208
435.0,0.812164664
436.0,0.812300742
437.0,0.812361836
438.0,0.812434375
439.0,0.81253612
440.0,0.812633097
441.0,0.812679768
442.0,0.812808454
443.0,0.812925577
444.0,0.812923789
445.0,0.81304276
446.0,0.813210785
447.0,0.813418925
448.0,0.813735664
449.0,0.81413883
450.0,0.814616919
451.0,0.815119743
452.0,0.815607965
453.0,0.816114366
454.0,0.81665504
455.0,0.817224681
456.0,0.817817152
457.0,0.818440259
458.0,0.818853736
459.0,0.819359362
460.0,0.819920719
461.0,0.820466161
462.0,0.820808411
463.0,0.821062803
464.0,0.821295261
465.0,0.821595669
466.0,0.821912766
467.0,0.822238028
468.0,0.822642982
469.0,0.823020756
470.0,0.823353708
471.0,0.82362622
472.0,0.823935926
473.0,0.824243069
474.0,0.824533284
475.0,0.824813187
476.0,0.825061798
