Composition,
Date Added,2022-04-27 20:01:09.955267
Formula,
Grain Size,Nan
Locality,
Minimum Wavelength,350.0
Sample Name,Montmorillonite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,170606a.00028.asd
ASD Spectra
Resolution,2@350-7@2500nm
Material Class,
Sample Description,5 Torr
Window
Sample ID,MON102_6
Original Sample ID,MON102
Sample Type,None
Viewing Geometry,I30_ e0
Wavelength,Response
350.0,0.387846968
351.0,0.389780992
352.0,0.388887556
353.0,0.394841101
354.0,0.395597354
355.0,0.393331893
356.0,0.392456226
357.0,0.396054896
358.0,0.401823495
359.0,0.406482347
360.0,0.404266564
361.0,0.403553046
362.0,0.406392374
363.0,0.411786651
364.0,0.413851713
365.0,0.414480001
366.0,0.416367216
367.0,0.420649539
368.0,0.423253596
369.0,0.423143145
370.0,0.422232137
371.0,0.425907882
372.0,0.431968061
373.0,0.435120068
374.0,0.433150454
375.0,0.43381808
376.0,0.440268305
377.0,0.439285409
378.0,0.438681097
379.0,0.440331018
380.0,0.440237267
381.0,0.444678209
382.0,0.450172169
383.0,0.451105384
384.0,0.450175186
385.0,0.452215243
386.0,0.458163082
387.0,0.459085494
388.0,0.459126175
389.0,0.459770745
390.0,0.460371679
391.0,0.46128029
392.0,0.46295507
393.0,0.465577721
394.0,0.467762209
395.0,0.468237271
396.0,0.467498928
397.0,0.470402154
398.0,0.472189992
399.0,0.472345697
400.0,0.473839338
401.0,0.474418447
402.0,0.47519718
403.0,0.477676883
404.0,0.479028321
405.0,0.479812524
406.0,0.480995323
407.0,0.484017973
408.0,0.485766639
409.0,0.485851418
410.0,0.486295495
411.0,0.487828271
412.0,0.48945899
413.0,0.489870838
414.0,0.490846105
415.0,0.49225629
416.0,0.493794579
417.0,0.495437055
418.0,0.496514937
419.0,0.49738192
420.0,0.499611533
421.0,0.501741308
422.0,0.503113959
423.0,0.503534752
424.0,0.504833927
425.0,0.506238464
426.0,0.50702966
427.0,0.50800557
428.0,0.509378542
429.0,0.511129921
430.0,0.513122127
431.0,0.513708078
432.0,0.513667226
433.0,0.514942974
434.0,0.516647542
435.0,0.518037323
436.0,0.518737251
437.0,0.519877287
438.0,0.521239362
