Composition,
Date Added,2022-04-27 20:01:10.062294
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Montmorillonite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,Nan
References,171004a00003.asd
22.5. NOMAD Run 3: Post-box ASD reflectance spectra
Resolution,2@350-7@2500nm
Material Class,
Sample Description,Montmorillonite
dry glovebox purged with CO2; after Big-ME day 133; transferred in air to glovebox
Sample ID,MON102_f1
Original Sample ID,MON102
Sample Type,None
Viewing Geometry,I30_ e0
Wavelength,Response
350.0,0.217488225
351.0,0.219594168
352.0,0.220209136
353.0,0.220033282
354.0,0.220348049
355.0,0.222178079
356.0,0.223190031
357.0,0.22350684
358.0,0.224008054
359.0,0.225339737
360.0,0.226632111
361.0,0.227567489
362.0,0.228281755
363.0,0.229238358
364.0,0.230448273
365.0,0.231748959
366.0,0.232859828
367.0,0.233281223
368.0,0.234112245
369.0,0.236002689
370.0,0.237744309
371.0,0.238997842
372.0,0.240056554
373.0,0.241392742
374.0,0.242719566
375.0,0.244001231
376.0,0.245147091
377.0,0.24605595
378.0,0.246898467
379.0,0.247998997
380.0,0.249407703
381.0,0.250710711
382.0,0.251762096
383.0,0.252802709
384.0,0.254059644
385.0,0.255280035
386.0,0.256707607
387.0,0.258114887
388.0,0.25911894
389.0,0.260329069
390.0,0.26127093
391.0,0.261991839
392.0,0.263293883
393.0,0.264254785
394.0,0.265104932
395.0,0.266101218
396.0,0.266889188
397.0,0.267419674
398.0,0.26814702
399.0,0.269451251
400.0,0.270063449
401.0,0.2706664
402.0,0.271496246
403.0,0.272218712
404.0,0.272754094
405.0,0.273385955
406.0,0.274239927
407.0,0.275021595
408.0,0.275653875
409.0,0.276170876
410.0,0.276681347
411.0,0.277347007
412.0,0.278295376
413.0,0.279350935
414.0,0.280146411
415.0,0.280845919
416.0,0.281613556
417.0,0.282492382
418.0,0.283307177
419.0,0.284148695
420.0,0.285046446
421.0,0.285996447
422.0,0.286925268
423.0,0.287741738
424.0,0.288538951
425.0,0.289511902
426.0,0.290384495
427.0,0.291144271
428.0,0.291843519
429.0,0.292590916
430.0,0.293350609
431.0,0.29410363
432.0,0.294841104
433.0,0.295631941
434.0,0.296369937
435.0,0.297064252
436.0,0.297801376
437.0,0.298480341
438.0,0.299236934
439.0,0.300106482
440.0,0.300881728
441.0,0.301675179
442.0,0.30245556
443.0,0.303173028
444.0,0.303782108
445.0,0.304467444
446.0,0.305189845
447.0,0.305761127
448.0,0.306312593
449.0,0.306875863
450.0,0.307453693
451.0,0.308001625
452.0,0.308457271
453.0,0.308845299
454.0,0.309198855
455.0,0.309498856
456.0,0.309810412
457.0,0.310138566
458.0,0.310434206
459.0,0.310805728
460.0,0.311147515
461.0,0.311400503
462.0,0.31164275
463.0,0.311939025
464.0,0.312282829
465.0,0.312629668
466.0,0.312909568
467.0,0.313258671
468.0,0.313653072
469.0,0.313944381
470.0,0.314301055
471.0,0.314680623
472.0,0.315038428
473.0,0.315404433
474.0,0.315757968
475.0,0.316111738
