Composition,
Date Added,2022-04-27 20:01:09.632843
Formula,
Grain Size,Nan
Locality,
Minimum Wavelength,2000.0
Sample Name,Montmorillonite
Maximum Wavelength,15952.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,1m.rtx
D & P
Resolution,6 cm-1
Material Class,
Sample Description,Day 0
Ambient
Window
Sample ID,MON102_1_f1
Original Sample ID,MON102
Sample Type,None
Viewing Geometry,I45_ e0
Wavelength,Response
1999.93,0.34548531
2001.115,0.34604684
2002.3010000000002,0.34675471
2003.4879999999998,0.34726934
2004.6770000000001,0.34680046
2005.8660000000002,0.34704042
2007.0579999999998,0.34730103
2008.2499999999998,0.34595955
2009.4439999999997,0.34535733
2010.6399999999999,0.34567818
2011.837,0.34575366
2013.0349999999999,0.34667102
2014.2340000000002,0.34815097
2015.4350000000002,0.34666491
2016.6369999999997,0.34635431
2017.8410000000001,0.34901509
2019.0459999999998,0.34694735
2020.2520000000002,0.34283934
2021.4599999999998,0.34524748
2022.669,0.35013039
2023.879,0.35000275
2025.0910000000001,0.34839051
2026.3049999999998,0.34733414
2027.5189999999998,0.34662635
2028.7350000000001,0.3476921
2029.953,0.34708808
2031.1720000000003,0.34597797
2032.3920000000003,0.34668598
2033.614,0.34729904
2034.837,0.34823116
2036.0610000000001,0.34975984
2037.287,0.34931467
2038.5149999999999,0.348251
2039.7439999999997,0.3483932
2040.974,0.34864493
2042.2050000000002,0.34831986
2043.4389999999999,0.34760416
2044.673,0.34587537
2045.9089999999999,0.34554236
2047.1460000000002,0.34771615
2048.385,0.3480743
2049.625,0.34753487
2050.867,0.34801696
2052.1099999999997,0.34794573
2053.355,0.34813363
2054.601,0.34728905
2055.848,0.34521286
2057.097,0.34541011
2058.348,0.34644794
2059.6,0.3468997
2060.8529999999996,0.34800515
2062.1079999999997,0.34814926
2063.364,0.34647744
2064.622,0.3451659
2065.881,0.34431197
2067.142,0.34422825
2068.404,0.34480484
2069.668,0.34348101
2070.933,0.34156991
2072.2,0.34124706
2073.4680000000003,0.34193064
2074.7369999999996,0.34320593
2076.009,0.34408793
2077.281,0.34319716
2078.5550000000003,0.34250033
2079.831,0.34251889
2081.108,0.34223731
2082.387,0.34139407
2083.6670000000004,0.34079826
2084.949,0.34076249
2086.232,0.34069375
2087.5170000000003,0.34049447
2088.803,0.3399513
2090.0910000000003,0.338974
2091.38,0.3384406
2092.6710000000003,0.33971842
2093.963,0.3406173
2095.257,0.33934357
2096.553,0.33810347
2097.8500000000004,0.33830138
2099.148,0.33872451
2100.4480000000003,0.33855229
2101.75,0.33833055
2103.053,0.33772042
2104.358,0.3372776
2105.6639999999998,0.33768896
2106.9719999999998,0.33866038
2108.282,0.33881106
2109.593,0.33787689
2110.9049999999997,0.33776344
2112.2200000000003,0.33763845
2113.5350000000003,0.33732064
2114.853,0.33798574
2116.172,0.3389705
2117.4919999999997,0.33926136
2118.814,0.3377953
2120.138,0.3356801
2121.4629999999997,0.33416743
2122.79,0.33422164
2124.1189999999997,0.33587015
2125.449,0.33663338
2126.781,0.33607982
2128.114,0.33587768
2129.449,0.33611936
2130.785,0.33593767
2132.1240000000003,0.33588069
2133.4629999999997,0.33548383
2134.8050000000003,0.33416285
2136.148,0.33294917
2137.493,0.33259666
2138.839,0.33243855
2140.187,0.33186055
2141.537,0.33117971
2142.888,0.33046931
2144.241,0.3300991
2145.5950000000003,0.32984788
2146.951,0.32983654
2148.3089999999997,0.33010785
2149.669,0.32994733
2151.03,0.32920414
2152.393,0.32757605
2153.757,0.32503566
2155.124,0.32200766
2156.492,0.31991592
2157.861,0.31898766
2159.232,0.31778227
2160.605,0.31589824
2161.9799999999996,0.31358152
2163.3559999999998,0.31103521
2164.7340000000004,0.3097604
2166.114,0.30885761
2167.4950000000003,0.30665016
2168.8779999999997,0.30486673
2170.263,0.30356258
2171.65,0.30169947
2173.038,0.29939436
2174.428,0.29715654
2175.8199999999997,0.29578532
2177.213,0.29407954
2178.608,0.29085968
2180.005,0.28844441
2181.403,0.28826805
2182.804,0.28773408
2184.206,0.28601794
2185.61,0.28468037
2187.0150000000003,0.2832251
2188.422,0.28123233
2189.832,0.27960328
2191.2419999999997,0.27911386
2192.6549999999997,0.27926129
2194.069,0.27865415
2195.485,0.27839273
2196.903,0.27873517
2198.323,0.2789388
2199.744,0.27914113
2201.168,0.2794287
2202.593,0.28029333
2204.0190000000002,0.28096922
2205.448,0.28195042
2206.878,0.28296825
2208.31,0.28412272
2209.744,0.28667241
2211.1800000000003,0.2886682
2212.618,0.28936224
2214.057,0.29027252
2215.498,0.29145571
2216.941,0.29256187
2218.386,0.29391753
2219.833,0.2955349
2221.281,0.29710905
2222.732,0.29782515
2224.184,0.29770358
2225.638,0.29794934
2227.094,0.29884187
2228.551,0.29993145
2230.011,0.30004112
2231.472,0.29987448
2232.936,0.30161732
2234.4010000000003,0.30430727
2235.868,0.30599952
2237.336,0.30632624
2238.807,0.30643498
2240.2799999999997,0.30676634
2241.754,0.30766117
2243.231,0.30942294
2244.709,0.31103345
2246.1890000000003,0.31169007
2247.671,0.31173916
2249.155,0.31203422
2250.641,0.31190393
2252.129,0.31107514
2253.618,0.31086131
2255.11,0.31219398
2256.603,0.31322819
2258.099,0.31279972
2259.596,0.31250759
2261.0950000000003,0.3122847
2262.596,0.31159365
2264.1,0.3109291
2265.605,0.31079351
2267.112,0.31065453
2268.621,0.3099091
2270.1310000000003,0.30910843
2271.6440000000002,0.30903786
2273.159,0.30891774
2274.676,0.3081987
2276.195,0.30807677
2277.715,0.30764825
2279.238,0.30670626
2280.763,0.30585227
2282.289,0.30522795
2283.818,0.30534206
