Composition,
Date Added,2022-04-27 20:01:08.137654
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Montmorillonite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,MON101
Montmorillonite
Sample ID,MON101_26
Original Sample ID,MON101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.753966749
351.0,0.754111052
352.0,0.755594373
353.0,0.756300092
354.0,0.754914641
355.0,0.754279613
356.0,0.754346192
357.0,0.754933774
358.0,0.753262341
359.0,0.752052605
360.0,0.751261532
361.0,0.751071334
362.0,0.751898766
363.0,0.752166331
364.0,0.75075841
365.0,0.751609206
366.0,0.752078593
367.0,0.75184077
368.0,0.750862777
369.0,0.750372946
370.0,0.750118196
371.0,0.749543607
372.0,0.749153078
373.0,0.749190986
374.0,0.749940872
375.0,0.749112368
376.0,0.74936527
377.0,0.750945508
378.0,0.750825822
379.0,0.751862288
380.0,0.753359139
381.0,0.753767252
382.0,0.754511952
383.0,0.755417287
384.0,0.756408036
385.0,0.757861674
386.0,0.758989871
387.0,0.759713709
388.0,0.761404932
389.0,0.762404025
390.0,0.763123095
391.0,0.764502048
392.0,0.766086042
393.0,0.767558157
394.0,0.768692255
395.0,0.7696473
396.0,0.77099514
397.0,0.772772729
398.0,0.773724794
399.0,0.774680197
400.0,0.775699735
401.0,0.777075589
402.0,0.778006494
403.0,0.778923452
404.0,0.780159235
405.0,0.781041861
406.0,0.781926632
407.0,0.782886028
408.0,0.784023404
409.0,0.784808695
410.0,0.785390496
411.0,0.786080062
412.0,0.78701961
413.0,0.787885904
414.0,0.78845197
415.0,0.789283156
416.0,0.789919019
417.0,0.790318489
418.0,0.790901542
419.0,0.791257918
420.0,0.791500628
421.0,0.791906416
422.0,0.792352676
423.0,0.792788208
424.0,0.793170154
425.0,0.793421328
426.0,0.793733835
427.0,0.794148743
428.0,0.794267833
429.0,0.79449147
430.0,0.794756532
431.0,0.794967771
432.0,0.795183778
433.0,0.795404196
434.0,0.795612693
435.0,0.795855939
436.0,0.795999348
437.0,0.796026051
438.0,0.79612422
439.0,0.796248436
440.0,0.796350896
441.0,0.796320975
442.0,0.796501637
443.0,0.796686053
444.0,0.796679556
445.0,0.796794534
446.0,0.796962738
447.0,0.797176957
448.0,0.797603309
449.0,0.797987878
450.0,0.798360407
451.0,0.79877466
452.0,0.799280703
453.0,0.79981482
454.0,0.800311625
455.0,0.800786495
456.0,0.801250041
457.0,0.801713467
458.0,0.802265882
459.0,0.802706361
460.0,0.803076625
461.0,0.803531885
462.0,0.803940833
463.0,0.804312587
464.0,0.804641485
465.0,0.804889321
466.0,0.805125952
467.0,0.805365443
468.0,0.805783272
469.0,0.806205451
470.0,0.806615591
471.0,0.807024539
472.0,0.807355642
473.0,0.807629883
474.0,0.807861507
475.0,0.808103263
476.0,0.808365822
477.0,0.808647275
478.0,0.808813989
479.0,0.809048057
480.0,0.80931735
481.0,0.809563696
482.0,0.809798419
483.0,0.810050786
484.0,0.810325325
485.0,0.810406208
486.0,0.810515285
487.0,0.810696483
488.0,0.81084764
489.0,0.810993671
490.0,0.811145782
491.0,0.811265409
492.0,0.811420619
493.0,0.811564028
494.0,0.811645508
495.0,0.811784327
496.0,0.811931551
497.0,0.812071085
498.0,0.812269449
499.0,0.812418401
500.0,0.812560439
501.0,0.81277597
502.0,0.812978387
503.0,0.813175678
504.0,0.813405931
505.0,0.813440382
506.0,0.813530564
507.0,0.813729823
508.0,0.813892484
509.0,0.814057827
510.0,0.814222336
511.0,0.81443274
512.0,0.814569771
513.0,0.814693868
514.0,0.814827681
515.0,0.815059841
516.0,0.815304041
517.0,0.815523863
518.0,0.815587401
519.0,0.815688729
520.0,0.815824747
521.0,0.816004992
522.0,0.816184223
523.0,0.816352904
524.0,0.81648922
525.0,0.816585898
526.0,0.816671133
527.0,0.81673789
528.0,0.816918314
529.0,0.817073524
530.0,0.817214906
531.0,0.817396045
532.0,0.817581534
533.0,0.817740202
534.0,0.81782794
535.0,0.818093479
536.0,0.818338811
537.0,0.818534374
538.0,0.818823695
539.0,0.819040239
540.0,0.819172144
541.0,0.819235921
542.0,0.81931448
543.0,0.819415331
544.0,0.819520593
545.0,0.819642663
546.0,0.819718659
547.0,0.81974858
548.0,0.819775343
549.0,0.819884717
550.0,0.820032597
551.0,0.820136249
552.0,0.82034111
553.0,0.820580304
554.0,0.820785224
555.0,0.820908368
556.0,0.821047664
557.0,0.821237504
558.0,0.821457922
559.0,0.821607411
560.0,0.821704566
561.0,0.821838558
562.0,0.822054088
563.0,0.822285891
564.0,0.822429538
565.0,0.822630346
566.0,0.822779953
567.0,0.822837353
568.0,0.822885454
569.0,0.82301414
570.0,0.823207498
571.0,0.823374748
572.0,0.823612273
573.0,0.823863208
574.0,0.824064791
575.0,0.824216306
576.0,0.82439661
577.0,0.824634612
578.0,0.824936092
579.0,0.825179219
580.0,0.825367272
581.0,0.825522244
582.0,0.825757742
583.0,0.826019347
584.0,0.826256573
585.0,0.82650727
586.0,0.82674408
587.0,0.826953828
588.0,0.827129245
589.0,0.827280939
590.0,0.827412069
591.0,0.827532589
592.0,0.827709615
593.0,0.82790333
594.0,0.828068733
595.0,0.828318417
596.0,0.828554571
597.0,0.828719616
598.0,0.828869283
599.0,0.828991234
600.0,0.829092443
601.0,0.829201639
602.0,0.829352736
603.0,0.829504728
604.0,0.829633117
605.0,0.829728246
606.0,0.829813302
607.0,0.829894006
608.0,0.830035448
609.0,0.830178678
610.0,0.830324352
611.0,0.830488086
612.0,0.830760181
613.0,0.83105129
614.0,0.831242561
615.0,0.831524849
616.0,0.831785381
617.0,0.831978977
618.0,0.832184732
619.0,0.832409143
620.0,0.832634866
621.0,0.832717478
622.0,0.832724452
623.0,0.832724869
624.0,0.832832575
625.0,0.832966387
626.0,0.833177924
627.0,0.833500147
628.0,0.833790958
629.0,0.833909273
630.0,0.833897173
631.0,0.834052086
632.0,0.834367394
633.0,0.834734499
634.0,0.83501482
635.0,0.835736573
636.0,0.83643347
637.0,0.836946964
638.0,0.83711493
639.0,0.837208629
640.0,0.837239206
641.0,0.837134421
642.0,0.837185085
643.0,0.837276399
644.0,0.837247252
645.0,0.837388694
646.0,0.837610662
647.0,0.837898731
648.0,0.838178813
649.0,0.838469267
650.0,0.838761985
651.0,0.838990152
652.0,0.839275897
653.0,0.839610577
654.0,0.839980125
655.0,0.840314686
656.0,0.840596318
657.0,0.840806067
658.0,0.84102577
659.0,0.841239452
660.0,0.841450632
661.0,0.841599405
662.0,0.841726601
663.0,0.841867268
664.0,0.842090249
665.0,0.842292547
666.0,0.842538059
667.0,0.842865348
668.0,0.843157649
669.0,0.843418956
670.0,0.843657672
671.0,0.843851089
672.0,0.844077945
673.0,0.844326258
674.0,0.844590545
675.0,0.844830632
676.0,0.84503758
677.0,0.845199645
678.0,0.845462739
679.0,0.845777512
680.0,0.846122086
681.0,0.846319079
682.0,0.846549153
683.0,0.846813142
684.0,0.847136378
685.0,0.847469211
686.0,0.847755432
687.0,0.847983658
688.0,0.848305583
689.0,0.848668396
690.0,0.849055827
691.0,0.849347949
692.0,0.84955287
693.0,0.84971422
694.0,0.849926054
