Composition,
Date Added,2022-04-27 20:03:28.340338
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Saponite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_42
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.195078239
351.0,0.193056181
352.0,0.191253915
353.0,0.190390453
354.0,0.191055194
355.0,0.193157047
356.0,0.193603754
357.0,0.192287341
358.0,0.191976652
359.0,0.191239879
360.0,0.190507337
361.0,0.190748364
362.0,0.190569296
363.0,0.189876661
364.0,0.188417971
365.0,0.188280195
366.0,0.188997567
367.0,0.190396473
368.0,0.189968586
369.0,0.189575002
370.0,0.189390466
371.0,0.190072507
372.0,0.190799102
373.0,0.191231519
374.0,0.191062495
375.0,0.192281738
376.0,0.193030864
377.0,0.19313696
378.0,0.194299102
379.0,0.195487514
380.0,0.19653061
381.0,0.196888283
382.0,0.197129384
383.0,0.197504863
384.0,0.198240593
385.0,0.199175477
386.0,0.19996269
387.0,0.200539321
388.0,0.200649723
389.0,0.201301455
390.0,0.202260092
391.0,0.203139156
392.0,0.204212412
393.0,0.205104277
394.0,0.205514923
395.0,0.206634983
396.0,0.207496345
397.0,0.207975641
398.0,0.208767086
399.0,0.209531382
400.0,0.210236058
401.0,0.210793778
402.0,0.211557955
403.0,0.212372452
404.0,0.213187635
405.0,0.213391304
406.0,0.213948801
407.0,0.214967921
408.0,0.215247557
409.0,0.215962067
410.0,0.216774181
411.0,0.216778308
412.0,0.217373878
413.0,0.217979357
414.0,0.218197227
415.0,0.219121769
416.0,0.219754785
417.0,0.219978005
418.0,0.220473379
419.0,0.221021473
420.0,0.221562028
421.0,0.221927002
422.0,0.222484887
423.0,0.223083615
424.0,0.223640963
425.0,0.22395882
426.0,0.224453732
427.0,0.225195885
428.0,0.225584552
429.0,0.226238206
430.0,0.226969123
431.0,0.227276936
432.0,0.227850854
