Composition,
Date Added,2022-04-27 20:03:27.577284
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Saponite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_23
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.729056314
351.0,0.726019475
352.0,0.725414573
353.0,0.726084133
354.0,0.727755387
355.0,0.7261278
356.0,0.725114678
357.0,0.725125565
358.0,0.725768239
359.0,0.725208629
360.0,0.72417632
361.0,0.723948783
362.0,0.722995748
363.0,0.722178586
364.0,0.722042653
365.0,0.721846092
366.0,0.720497408
367.0,0.717990467
368.0,0.718008752
369.0,0.717477892
370.0,0.716854946
371.0,0.717354529
372.0,0.715851508
373.0,0.714751654
374.0,0.715671607
375.0,0.714709671
376.0,0.714615059
377.0,0.715660299
378.0,0.715141709
379.0,0.715689411
380.0,0.716704998
381.0,0.716896387
382.0,0.716373406
383.0,0.7159137
384.0,0.716043799
385.0,0.716611409
386.0,0.717340996
387.0,0.718123573
388.0,0.717907825
389.0,0.718275385
390.0,0.718993183
391.0,0.71969396
392.0,0.720130209
393.0,0.720409473
394.0,0.720546549
395.0,0.721206666
396.0,0.721836107
397.0,0.722349224
398.0,0.722785714
399.0,0.723092164
400.0,0.723394585
401.0,0.724084174
402.0,0.724441449
403.0,0.724739058
404.0,0.7251643
405.0,0.725476164
406.0,0.725687341
407.0,0.725827064
408.0,0.726242982
409.0,0.726516893
410.0,0.72669102
411.0,0.726821119
412.0,0.727224767
413.0,0.727460785
414.0,0.727153974
415.0,0.727393601
416.0,0.72740533
417.0,0.727104172
418.0,0.727057979
419.0,0.727098398
420.0,0.727195115
421.0,0.727310838
422.0,0.727368279
423.0,0.72734007
424.0,0.727157102
425.0,0.727217249
426.0,0.72725448
427.0,0.727234752
428.0,0.727202272
429.0,0.727190604
430.0,0.727143689
431.0,0.726912843
432.0,0.726789661
433.0,0.726701064
434.0,0.726581913
435.0,0.726458791
436.0,0.726347218
437.0,0.726258079
438.0,0.726388779
439.0,0.726428838
440.0,0.726415304
441.0,0.726525374
442.0,0.726547268
443.0,0.726456866
444.0,0.726164671
445.0,0.726242742
446.0,0.726302588
447.0,0.726276605
448.0,0.726507931
449.0,0.726724462
450.0,0.726953683
451.0,0.727260254
452.0,0.727473116
453.0,0.727695901
454.0,0.728006141
455.0,0.728250339
456.0,0.728400227
457.0,0.728451232
458.0,0.728681776
459.0,0.728845257
460.0,0.728954123
461.0,0.729052284
462.0,0.729137874
463.0,0.729180217
464.0,0.729131017
465.0,0.729203615
466.0,0.7293529
467.0,0.729575866
468.0,0.729665185
469.0,0.729822892
470.0,0.730026611
471.0,0.730283921
472.0,0.730508752
473.0,0.73073683
474.0,0.731021869
475.0,0.731278698
476.0,0.731505513
477.0,0.731694737
478.0,0.731872111
479.0,0.732001127
480.0,0.732085815
481.0,0.732168938
482.0,0.732240995
483.0,0.732308841
484.0,0.732344629
485.0,0.732403032
486.0,0.732477494
487.0,0.73256158
488.0,0.732586241
489.0,0.73255731
490.0,0.732515688
491.0,0.732546724
492.0,0.732776066
493.0,0.733045766
494.0,0.733224765
495.0,0.733428965
496.0,0.733586611
497.0,0.733672381
498.0,0.733877844
499.0,0.734065564
500.0,0.734255329
501.0,0.734444673
502.0,0.73469651
503.0,0.734974992
504.0,0.735290405
505.0,0.735434518
506.0,0.735578089
507.0,0.735752697
508.0,0.735911306
509.0,0.736021315
510.0,0.736091026
511.0,0.736190931
512.0,0.736176435
513.0,0.736165067
514.0,0.736248913
515.0,0.736335164
516.0,0.736466826
517.0,0.736641013
518.0,0.73683162
519.0,0.73703576
520.0,0.737244832
521.0,0.737430567
522.0,0.737574921
523.0,0.737705922
524.0,0.737840712
525.0,0.73801544
526.0,0.738232331
527.0,0.738486153
528.0,0.73883188
529.0,0.739187591
530.0,0.73954234
531.0,0.739850174
532.0,0.740200472
533.0,0.740572904
534.0,0.740964403
535.0,0.741381104
536.0,0.741806707
537.0,0.742260639
538.0,0.742677159
539.0,0.743102942
540.0,0.74352656
541.0,0.743993303
542.0,0.744508465
543.0,0.745049851
544.0,0.745578546
