Composition,
Date Added,2022-04-27 20:03:28.421534
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,2000.0
Sample Name,Saponite
Maximum Wavelength,15965.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars box runs - D&P spectra
Resolution,~3 cm-1
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_4_f2
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,I=30∞_ e=0∞
Wavelength,Response
1999.978,0.49068731
2001.1420000000003,0.4913543
2002.307,0.49171224
2003.4740000000002,0.49199678
2004.6430000000003,0.49242014
2005.8120000000001,0.49256675
2006.983,0.49225399
2008.155,0.49214443
2009.3290000000002,0.49260662
2010.5040000000001,0.49311203
2011.68,0.49321585
2012.858,0.49293547
2014.037,0.49296431
2015.2169999999999,0.49356469
2016.399,0.49397667
2017.5819999999999,0.49399418
2018.7659999999998,0.49398911
2019.952,0.49397231
2021.139,0.49366673
2022.328,0.49359155
2023.5180000000003,0.49409685
2024.709,0.49431229
2025.9019999999998,0.49414473
2027.0959999999998,0.49393532
2028.291,0.49383407
2029.4880000000003,0.49401406
2030.6860000000001,0.49424789
2031.886,0.49435192
2033.087,0.49423844
2034.2889999999998,0.49391367
2035.4930000000002,0.49378442
2036.6979999999999,0.49414642
2037.9049999999997,0.49423631
2039.113,0.49370452
2040.3220000000001,0.49336254
2041.533,0.4936714
2042.746,0.49414157
2043.959,0.49405964
2045.1739999999998,0.49371116
2046.3909999999998,0.49369951
2047.609,0.49400391
2048.828,0.49439145
2050.049,0.49440197
2051.2709999999997,0.49409519
2052.495,0.49383186
2053.7200000000003,0.49380697
2054.9469999999997,0.49406882
2056.175,0.4942676
2057.404,0.49449146
2058.635,0.49448348
2059.867,0.49426499
2061.1009999999997,0.49417499
2062.3360000000002,0.49385809
2063.573,0.49384776
2064.811,0.49429293
2066.051,0.49428383
2067.292,0.49386819
2068.534,0.49347553
2069.778,0.49317073
2071.024,0.49307091
2072.271,0.49293991
2073.5190000000002,0.49268143
2074.769,0.49256465
2076.02,0.49249234
2077.273,0.4923551
2078.528,0.49228313
2079.784,0.49185669
2081.0409999999997,0.49150393
2082.3,0.49173914
2083.56,0.49178675
2084.822,0.49187004
2086.085,0.49213948
2087.35,0.49196538
2088.617,0.49161061
2089.885,0.49164584
2091.154,0.49187928
2092.425,0.49190774
2093.697,0.49174584
2094.971,0.49163416
2096.247,0.49169702
2097.524,0.49179411
2098.8030000000003,0.49153482
2100.083,0.49128487
2101.3639999999996,0.49153548
2102.6479999999997,0.49185087
2103.932,0.49203921
2105.219,0.49194288
2106.506,0.49166879
2107.796,0.49155965
2109.087,0.49157424
2110.379,0.49199975
2111.6730000000002,0.4925971
2112.969,0.49250438
2114.266,0.49196954
2115.565,0.49197209
2116.8650000000002,0.49237829
2118.167,0.49239981
2119.471,0.49218483
2120.7760000000003,0.49211477
2122.082,0.49198034
2123.3909999999996,0.49159397
2124.7,0.49112278
2126.0119999999997,0.49055989
2127.325,0.48989932
2128.64,0.48928024
2129.956,0.488776
2131.274,0.48874959
2132.593,0.48901616
2133.9139999999998,0.48922931
2135.237,0.48955792
2136.561,0.48985262
2137.887,0.48990649
2139.214,0.48959381
2140.544,0.48916052
2141.8740000000003,0.48918956
2143.207,0.48929811
2144.5409999999997,0.48932132
2145.8759999999997,0.48941178
2147.214,0.48902164
2148.5530000000003,0.48856902
2149.893,0.48831084
2151.2349999999997,0.48776264
2152.5789999999997,0.48705792
2153.925,0.48646307
2155.272,0.4861392
2156.621,0.4860156
2157.972,0.48579005
2159.3239999999996,0.48535326
2160.678,0.48469545
2162.033,0.48359903
2163.3900000000003,0.48273269
2164.7490000000003,0.48220529
2166.11,0.48144637
2167.472,0.48075209
2168.8360000000002,0.47988936
2170.202,0.47900388
2171.569,0.478325
2172.9379999999996,0.47721155
2174.309,0.47575273
2175.6820000000002,0.47452968
2177.056,0.4738213
2178.432,0.47327927
2179.809,0.47255928
2181.189,0.47183186
2182.57,0.47067702
2183.952,0.46952277
2185.337,0.46897511
2186.7230000000004,0.46830367
2188.1110000000003,0.4674103
2189.5009999999997,0.46654971
2190.892,0.46544629
2192.285,0.46432278
2193.6800000000003,0.46351863
2195.0769999999998,0.46269972
2196.476,0.46174275
2197.8759999999997,0.4607949
2199.2780000000002,0.45996164
2200.6820000000002,0.45883306
2202.087,0.4575492
2203.494,0.45688725
2204.903,0.45631742
2206.314,0.45541179
2207.7270000000003,0.45477304
2209.1409999999996,0.454632
2210.5570000000002,0.45451605
2211.975,0.45452692
2213.395,0.45498664
2214.817,0.45534149
2216.24,0.45573044
2217.6650000000004,0.45646162
2219.0919999999996,0.45713086
2220.521,0.45770591
2221.9519999999998,0.45816475
2223.384,0.45855593
2224.8179999999998,0.45917126
2226.254,0.45978458
2227.692,0.46028493
2229.132,0.46093971
2230.5739999999996,0.46130363
2232.017,0.46116704
2233.462,0.4614733
2234.9100000000003,0.46240519
2236.3590000000004,0.46350509
2237.8089999999997,0.46415147
2239.262,0.4642054
2240.717,0.4645917
2242.1730000000002,0.46558955
2243.6310000000003,0.46684598
2245.092,0.46778098
2246.554,0.4683121
2248.017,0.46862661
2249.483,0.4690705
2250.951,0.46970449
2252.421,0.47003649
2253.892,0.47028854
2255.365,0.47063885
2256.841,0.47112497
2258.318,0.47164611
2259.797,0.47187402
2261.278,0.47177859
2262.761,0.47149188
2264.246,0.47116707
2265.732,0.4706752
2267.221,0.47050603
2268.712,0.47079678
2270.204,0.47059996
2271.699,0.46991925
2273.1949999999997,0.46930186
2274.6940000000004,0.46885044
2276.194,0.46862193
2277.6960000000004,0.46834154
2279.201,0.46748714
2280.707,0.4667239
2282.2149999999997,0.46646152
2283.725,0.46593324
2285.237,0.46503382
2286.752,0.46472364
2288.268,0.46503216
2289.786,0.46500266
2291.306,0.46503469
2292.828,0.46517564
2294.352,0.46523292
2295.878,0.46572708
2297.406,0.46604845
2298.9359999999997,0.46584574
2300.468,0.46585627
2302.002,0.46610779
2303.5389999999998,0.46605709
2305.0769999999998,0.46608047
2306.617,0.46645571
2308.1589999999997,0.46692549
2309.703,0.46740507
2311.25,0.46780923
2312.798,0.46812585
2314.348,0.46811066
2315.9010000000003,0.46791904
2317.455,0.46781935
2319.0119999999997,0.46752935
2320.5710000000004,0.46736369
2322.1310000000003,0.46729387
2323.694,0.46674436
2325.259,0.46631823
2326.826,0.4661724
2328.395,0.46584779
2329.9660000000003,0.46538392
2331.54,0.46480488
2333.115,0.46420556
2334.692,0.46358712
2336.272,0.46302218
2337.8540000000003,0.4622554
2339.4370000000004,0.46135551
2341.0229999999997,0.46094226
2342.6110000000003,0.46070968
2344.201,0.45989244
2345.7940000000003,0.45897386
2347.388,0.45881143
2348.9849999999997,0.45859131
2350.583,0.45760035
2352.1839999999997,0.45669943
2353.7870000000003,0.45644163
2355.393,0.45633091
2357.0,0.4562764
2358.609,0.45612961
2360.221,0.45541015
2361.835,0.45453787
2363.451,0.45416574
2365.069,0.45404368
2366.69,0.45355922
2368.312,0.45283791
2369.9370000000004,0.45218864
2371.564,0.45168995
2373.194,0.4512354
2374.825,0.45059548
2376.4590000000003,0.44992236
2378.0950000000003,0.44926869
2379.7329999999997,0.44870483
2381.373,0.44835833
2383.016,0.4479439
2384.661,0.44707343
2386.308,0.44586257
2387.9570000000003,0.44532661
2389.609,0.44523317
2391.263,0.44463695
2392.919,0.44391597
2394.5769999999998,0.44326298
2396.238,0.44269946
2397.901,0.4421787
2399.5660000000003,0.44137311
2401.233,0.44057569
2402.903,0.43987158
2404.575,0.43921287
2406.25,0.43872294
2407.926,0.43834217
2409.606,0.43803067
2411.2870000000003,0.43753257
2412.971,0.43678226
2414.657,0.43609523
2416.3450000000003,0.43572222
2418.036,0.43523547
2419.729,0.43448363
2421.424,0.43400069
2423.1220000000003,0.43344181
2424.8219999999997,0.43259896
2426.5240000000003,0.43197787
2428.229,0.43170398
2429.936,0.43143395
2431.646,0.4308737
2433.358,0.43048212
2435.072,0.43013632
2436.789,0.42950508
2438.5080000000003,0.42906714
2440.229,0.42870134
2441.953,0.4283041
2443.679,0.42801602
2445.408,0.42776542
2447.139,0.42769541
2448.873,0.42777586
2450.609,0.42788598
2452.347,0.42802939
2454.088,0.42801268
2455.8309999999997,0.42762991
2457.577,0.42729668
2459.3250000000003,0.42720169
2461.076,0.42718487
2462.829,0.42723725
2464.585,0.42731412
2466.3430000000003,0.42741697
2468.104,0.42741596
2469.8669999999997,0.42728149
2471.632,0.42699948
2473.3999999999996,0.42671474
2475.171,0.42655001
2476.944,0.42653488
2478.7200000000003,0.42659188
2480.498,0.42638233
2482.278,0.42618824
2484.0620000000004,0.42604752
2485.847,0.4256771
2487.636,0.42524674
2489.427,0.42494725
2491.2200000000003,0.42498698
2493.016,0.42495193
2494.814,0.42457176
2496.615,0.42424209
2498.4190000000003,0.42391137
2500.225,0.42360268
2502.034,0.42334835
2503.8450000000003,0.42293001
2505.659,0.42242253
2507.476,0.42211055
2509.2949999999996,0.42194898
2511.117,0.42161595
2512.942,0.42128092
2514.769,0.42090768
2516.598,0.42047178
2518.431,0.42016781
2520.266,0.41980983
2522.103,0.41939958
2523.9440000000004,0.4189451
2525.787,0.41858748
2527.632,0.41839627
2529.48,0.418351
2531.331,0.41833219
2533.185,0.41808051
2535.041,0.4174811
2536.9,0.41661941
2538.762,0.41633021
2540.6270000000004,0.41686086
2542.494,0.41675669
2544.364,0.41560091
2546.236,0.41496137
2548.112,0.41477318
2549.9900000000002,0.41491945
2551.87,0.41460858
2553.754,0.41311871
2555.64,0.41215916
2557.529,0.41251252
2559.421,0.41421645
2561.3160000000003,0.4156613
2563.213,0.41447161
2565.1130000000003,0.41186197
2567.016,0.41093909
2568.922,0.41085671
2570.831,0.4103325
2572.7419999999997,0.41049569
2574.656,0.41036633
2576.573,0.40923243
2578.493,0.40806606
2580.416,0.40842857
2582.342,0.40950376
2584.27,0.40885558
2586.201,0.40799098
2588.1349999999998,0.40719025
2590.072,0.40570289
2592.012,0.40768327
2593.955,0.41248264
2595.9,0.40898102
2597.849,0.40320478
2599.8,0.40266143
2601.7549999999997,0.4041059
2603.712,0.40568003
2605.672,0.40532483
2607.635,0.40256475
2609.601,0.40038198
2611.57,0.39890512
2613.542,0.39879531
2615.5170000000003,0.40046259
2617.495,0.40085092
2619.475,0.39929037
2621.4590000000003,0.39604906
2623.446,0.39378281
2625.435,0.39431509
2627.428,0.3947384
2629.424,0.39476162
2631.423,0.39324695
2633.4240000000004,0.38979304
2635.4289999999996,0.38673819
2637.437,0.38482782
2639.447,0.38392935
2641.4610000000002,0.38295533
2643.478,0.38194754
2645.498,0.38058675
2647.5209999999997,0.37791017
2649.547,0.37594614
2651.576,0.37516268
2653.609,0.37316142
2655.6440000000002,0.37009098
2657.682,0.36789349
2659.724,0.36587323
2661.768,0.36304265
2663.8160000000003,0.36322975
2665.867,0.36271936
2667.9210000000003,0.35651916
2669.978,0.34906524
2672.038,0.33705504
2674.102,0.32910863
2676.168,0.32684605
2678.238,0.31978849
2680.311,0.30789354
2682.3869999999997,0.29840671
2684.467,0.28943513
2686.549,0.2780921
2688.635,0.2646952
2690.7239999999997,0.25168645
2692.8160000000003,0.24089574
2694.911,0.22683898
2697.01,0.20993129
2699.112,0.1981079
2701.217,0.18929897
2703.325,0.17981078
2705.437,0.17110915
2707.552,0.16494582
2709.67,0.15956865
2711.7909999999997,0.14817448
2713.916,0.13402156
2716.0440000000003,0.12253702
2718.175,0.11610059
2720.31,0.11238053
2722.448,0.10458689
2724.589,0.09583088
2726.734,0.08663775
2728.882,0.07914243
2731.034,0.07446138
2733.188,0.07138075
2735.3469999999998,0.06817958
2737.5080000000003,0.06520798
2739.673,0.06469472
2741.841,0.06230436
2744.013,0.05752359
2746.188,0.05454091
2748.367,0.05276238
2750.549,0.05127056
2752.734,0.05039815
2754.923,0.05043901
2757.1150000000002,0.04929438
2759.3109999999997,0.04731537
2761.5099999999998,0.04694021
2763.713,0.04712698
2765.919,0.04684588
2768.129,0.04703419
2770.3419999999996,0.04758453
2772.559,0.0477569
2774.779,0.04794682
2777.003,0.04855696
2779.23,0.0494211
2781.4610000000002,0.04998295
2783.696,0.0503508
2785.934,0.0513151
2788.1749999999997,0.05201961
2790.42,0.05195714
2792.669,0.05251659
2794.922,0.05317998
2797.1780000000003,0.05371882
2799.4370000000004,0.05426108
2801.7,0.05513558
2803.967,0.05649615
2806.238,0.05729649
2808.5119999999997,0.05788515
2810.789,0.0588857
2813.071,0.06012922
2815.3559999999998,0.06149017
2817.645,0.0627693
2819.937,0.06390001
2822.233,0.06492833
2824.5330000000004,0.06595025
2826.837,0.06711587
2829.144,0.06829959
2831.455,0.0694279
2833.77,0.07020603
2836.089,0.07051246
2838.4109999999996,0.07073838
2840.7369999999996,0.07114206
2843.067,0.07174674
2845.401,0.07216088
2847.7389999999996,0.07242565
2850.0800000000004,0.07273777
2852.425,0.07306711
2854.774,0.07342015
2857.1270000000004,0.07351461
2859.484,0.07392619
2861.844,0.07468094
2864.209,0.07483467
2866.5769999999998,0.07486426
2868.949,0.075031
2871.3250000000003,0.07497139
2873.7050000000004,0.07511739
2876.089,0.07543741
2878.4770000000003,0.07582881
2880.869,0.07635182
2883.2650000000003,0.07657745
2885.6639999999998,0.07673406
2888.068,0.07756392
2890.476,0.07851595
