Composition,
Date Added,2022-04-27 20:03:28.395168
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Saponite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_4_f1
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.718114376
351.0,0.718603671
352.0,0.717928171
353.0,0.716708541
354.0,0.715034068
355.0,0.715984762
356.0,0.716696799
357.0,0.716863692
358.0,0.716745734
359.0,0.716721594
360.0,0.71661818
361.0,0.715919733
362.0,0.713957429
363.0,0.712223709
364.0,0.711643875
365.0,0.710192859
366.0,0.708968222
367.0,0.708132207
368.0,0.708425522
369.0,0.707737267
370.0,0.70676595
371.0,0.707229197
372.0,0.706804574
373.0,0.706433892
374.0,0.706694901
375.0,0.706824541
376.0,0.706947029
377.0,0.707108974
378.0,0.707910001
379.0,0.708036721
380.0,0.707864106
381.0,0.708274603
382.0,0.7084741
383.0,0.708910465
384.0,0.709964693
385.0,0.709914327
386.0,0.709816456
387.0,0.709822357
388.0,0.710495114
389.0,0.711398721
390.0,0.712311566
391.0,0.712643445
392.0,0.713805258
393.0,0.714722335
394.0,0.714600801
395.0,0.714965522
396.0,0.715594232
397.0,0.716432869
398.0,0.717151582
399.0,0.717628658
400.0,0.717942178
401.0,0.718235672
402.0,0.718737185
403.0,0.719170213
404.0,0.719365001
405.0,0.720030189
406.0,0.720462739
407.0,0.720597327
408.0,0.720880747
409.0,0.721141636
410.0,0.721373379
411.0,0.721545339
412.0,0.721636891
413.0,0.721740901
414.0,0.721933246
415.0,0.722309291
416.0,0.722567856
417.0,0.722678542
418.0,0.72269398
419.0,0.722726882
420.0,0.722770333
421.0,0.722819805
422.0,0.722747445
423.0,0.722667277
424.0,0.722645879
425.0,0.722620368
426.0,0.722556114
427.0,0.722458005
428.0,0.722462952
429.0,0.722423971
430.0,0.722344637
431.0,0.722262323
432.0,0.722294569
433.0,0.722333312
434.0,0.72227782
435.0,0.722156286
436.0,0.722132683
437.0,0.722242594
438.0,0.722283959
439.0,0.722359776
440.0,0.722440362
441.0,0.722494006
442.0,0.722565532
443.0,0.722597897
444.0,0.722505212
445.0,0.722552359
446.0,0.722603261
447.0,0.722635269
448.0,0.722814798
449.0,0.723029971
450.0,0.723297238
451.0,0.723665178
452.0,0.723928273
453.0,0.724172592
454.0,0.724445581
455.0,0.724912345
456.0,0.72528547
457.0,0.725504994
458.0,0.725696683
459.0,0.725943029
460.0,0.726199925
461.0,0.726331472
462.0,0.726512969
463.0,0.726673901
464.0,0.72674185
465.0,0.726913333
466.0,0.727143407
467.0,0.727428079
468.0,0.727736354
469.0,0.728042126
470.0,0.728317797
471.0,0.728502631
472.0,0.728658557
473.0,0.728806376
474.0,0.728980064
475.0,0.729129493
476.0,0.729191005
477.0,0.729139268
478.0,0.729073942
479.0,0.729103506
480.0,0.729188263
481.0,0.729239881
482.0,0.729313612
483.0,0.729458213
484.0,0.729726374
485.0,0.729859471
486.0,0.729978144
487.0,0.730102479
488.0,0.730145812
489.0,0.730234563
490.0,0.730365336
491.0,0.730469644
492.0,0.730468929
493.0,0.730473161
494.0,0.73059231
495.0,0.730776846
496.0,0.730983317
497.0,0.731198609
498.0,0.731392443
499.0,0.731540203
500.0,0.731664538
501.0,0.731755912
502.0,0.731721401
503.0,0.731659234
504.0,0.731675446
505.0,0.731763244
506.0,0.73182416
507.0,0.731826484
508.0,0.731908262
509.0,0.732053936
510.0,0.732237279
511.0,0.732420385
512.0,0.732553244
513.0,0.732675076
514.0,0.732790589
515.0,0.732947409
516.0,0.733112991
517.0,0.733264208
518.0,0.733525276
519.0,0.733791351
520.0,0.734062552
521.0,0.734358549
522.0,0.734572709
523.0,0.734733403
524.0,0.734838247
525.0,0.734939694
526.0,0.735031605
527.0,0.735099912
528.0,0.735380709
529.0,0.735696197
530.0,0.736046493
531.0,0.736474097
532.0,0.736948788
533.0,0.737394691
534.0,0.737722754
535.0,0.73810935
536.0,0.738510847
537.0,0.73894006
538.0,0.739427865
539.0,0.739890337
540.0,0.74032855
541.0,0.740855932
542.0,0.741424561
543.0,0.742032826
544.0,0.74267298
545.0,0.743366838
546.0,0.744060755
547.0,0.744764268
548.0,0.745543897
549.0,0.74631691
550.0,0.747060657
551.0,0.74778378
552.0,0.748604357
553.0,0.749473274
554.0,0.750360668
555.0,0.751391292
556.0,0.752431989
557.0,0.753451526
558.0,0.754435003
559.0,0.755449474
