Composition,
Date Added,2022-04-27 20:03:28.202399
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,2000.0
Sample Name,Saponite
Maximum Wavelength,15965.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars box runs - D&P spectra
Resolution,~3 cm-1
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_3_f2
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,I=30∞_ e=0∞
Wavelength,Response
1999.978,0.39111268
2001.1420000000003,0.39191943
2002.307,0.39227181
2003.4740000000002,0.3921979
2004.6430000000003,0.39226803
2005.8120000000001,0.39277578
2006.983,0.39340229
2008.155,0.39371215
2009.3290000000002,0.39377879
2010.5040000000001,0.39416938
2011.68,0.39442688
2012.858,0.39452524
2014.037,0.39528198
2015.2169999999999,0.39612371
2016.399,0.39649725
2017.5819999999999,0.39667189
2018.7659999999998,0.39662007
2019.952,0.39663731
2021.139,0.39677368
2022.328,0.39712208
2023.5180000000003,0.39766878
2024.709,0.39817713
2025.9019999999998,0.39855486
2027.0959999999998,0.39866005
2028.291,0.39865939
2029.4880000000003,0.39866453
2030.6860000000001,0.39893875
2031.886,0.39902401
2033.087,0.39877204
2034.2889999999998,0.39879905
2035.4930000000002,0.39886244
2036.6979999999999,0.39918927
2037.9049999999997,0.39970665
2039.113,0.4000178
2040.3220000000001,0.40054272
2041.533,0.40094941
2042.746,0.40059567
2043.959,0.40016139
2045.1739999999998,0.4005293
2046.3909999999998,0.40127062
2047.609,0.40159325
2048.828,0.40130593
2050.049,0.40121275
2051.2709999999997,0.40174138
2052.495,0.40207782
2053.7200000000003,0.40211492
2054.9469999999997,0.40243539
2056.175,0.4029588
2057.404,0.40335016
2058.635,0.40305555
2059.867,0.40273718
2061.1009999999997,0.4028139
2062.3360000000002,0.40238266
2063.573,0.40243583
2064.811,0.40319332
2066.051,0.40338989
2067.292,0.40280428
2068.534,0.40237991
2069.778,0.40262157
2071.024,0.40277738
2072.271,0.40260084
2073.5190000000002,0.40221145
2074.769,0.40194774
2076.02,0.4022591
2077.273,0.40282243
2078.528,0.40319025
2079.784,0.40351866
2081.0409999999997,0.4037457
2082.3,0.40364859
2083.56,0.4035718
2084.822,0.40333494
2086.085,0.40309692
2087.35,0.40328097
2088.617,0.40331443
2089.885,0.40354046
2091.154,0.40430518
2092.425,0.40450449
2093.697,0.40400373
2094.971,0.40386938
2096.247,0.40397399
2097.524,0.40387018
2098.8030000000003,0.40421621
2100.083,0.40431574
2101.3639999999996,0.4042322
2102.6479999999997,0.40508563
2103.932,0.40570743
2105.219,0.4053412
2106.506,0.40498764
2107.796,0.40540332
2109.087,0.40599397
2110.379,0.40619021
2111.6730000000002,0.40606863
2112.969,0.40589338
2114.266,0.40556278
2115.565,0.40506047
2116.8650000000002,0.40520884
2118.167,0.40557744
2119.471,0.40571991
2120.7760000000003,0.40621307
2122.082,0.40683891
2123.3909999999996,0.40695233
2124.7,0.40637208
2126.0119999999997,0.40608678
2127.325,0.40651678
2128.64,0.4064186
2129.956,0.40564122
2131.274,0.40513473
2132.593,0.40503561
2133.9139999999998,0.40509219
2135.237,0.40537247
2136.561,0.405578
2137.887,0.40557796
2139.214,0.40574088
2140.544,0.40591231
2141.8740000000003,0.40628915
2143.207,0.40682887
2144.5409999999997,0.40688259
2145.8759999999997,0.40692709
2147.214,0.40714941
2148.5530000000003,0.40685836
2149.893,0.40640988
2151.2349999999997,0.40641574
2152.5789999999997,0.40635605
2153.925,0.40579127
2155.272,0.40542757
2156.621,0.40556253
2157.972,0.40522476
2159.3239999999996,0.40444913
2160.678,0.4039597
2162.033,0.403776
2163.3900000000003,0.40404316
2164.7490000000003,0.40420787
2166.11,0.40360416
2167.472,0.40291817
2168.8360000000002,0.40249871
2170.202,0.40192621
2171.569,0.40114549
2172.9379999999996,0.40015458
2174.309,0.3994631
2175.6820000000002,0.39906824
2177.056,0.39853716
2178.432,0.39810229
2179.809,0.39729231
2181.189,0.39656784
2182.57,0.39632898
2183.952,0.39565346
2185.337,0.39467942
2186.7230000000004,0.39359298
2188.1110000000003,0.39227945
2189.5009999999997,0.39139701
2190.892,0.39104257
2192.285,0.39049715
2193.6800000000003,0.38961448
2195.0769999999998,0.3889217
2196.476,0.38885217
2197.8759999999997,0.38859014
2199.2780000000002,0.38756978
2200.6820000000002,0.38675158
2202.087,0.38625358
2203.494,0.38534336
2204.903,0.38421054
2206.314,0.383668
2207.7270000000003,0.38384059
2209.1409999999996,0.38388304
2210.5570000000002,0.38369056
2211.975,0.38371992
2213.395,0.38396801
2214.817,0.38447363
2216.24,0.38506977
2217.6650000000004,0.38575683
2219.0919999999996,0.38641307
2220.521,0.38692773
2221.9519999999998,0.38754509
2223.384,0.38834211
2224.8179999999998,0.38898472
2226.254,0.38910691
2227.692,0.38930145
2229.132,0.39003083
2230.5739999999996,0.39043644
2232.017,0.3903643
2233.462,0.39078004
2234.9100000000003,0.39138609
2236.3590000000004,0.39182076
2237.8089999999997,0.39235004
2239.262,0.39299139
2240.717,0.39343746
2242.1730000000002,0.39388057
2243.6310000000003,0.39479944
2245.092,0.39564066
2246.554,0.39628766
2248.017,0.39702672
2249.483,0.39811462
2250.951,0.39894971
2252.421,0.39909097
2253.892,0.39925407
2255.365,0.39950947
2256.841,0.39997599
2258.318,0.40061454
2259.797,0.40098076
2261.278,0.40069214
2262.761,0.40032514
2264.246,0.40048695
2265.732,0.40051626
2267.221,0.40021554
2268.712,0.39990945
2270.204,0.3993622
2271.699,0.39852658
2273.1949999999997,0.3979087
2274.6940000000004,0.39791753
2276.194,0.39819804
2277.6960000000004,0.39816552
2279.201,0.39759804
2280.707,0.39657389
2282.2149999999997,0.39587299
2283.725,0.39580033
2285.237,0.39557009
2286.752,0.39503912
2288.268,0.39490961
2289.786,0.39512
2291.306,0.39531266
2292.828,0.39546221
2294.352,0.39576754
2295.878,0.39626764
2297.406,0.39649901
2298.9359999999997,0.39649997
2300.468,0.39671401
2302.002,0.39712145
2303.5389999999998,0.39741044
2305.0769999999998,0.39729129
2306.617,0.39722072
2308.1589999999997,0.39765212
2309.703,0.3979245
2311.25,0.39817169
2312.798,0.39843408
2314.348,0.39840419
2315.9010000000003,0.39852142
2317.455,0.39866056
2319.0119999999997,0.39842666
2320.5710000000004,0.39798188
2322.1310000000003,0.39784835
2323.694,0.39785466
2325.259,0.39783261
2326.826,0.39771776
2328.395,0.39723164
2329.9660000000003,0.39677287
2331.54,0.39641388
2333.115,0.39601242
2334.692,0.39562687
2336.272,0.39537539
2337.8540000000003,0.3948845
2339.4370000000004,0.39410264
2341.0229999999997,0.3938114
2342.6110000000003,0.39348646
2344.201,0.39275383
2345.7940000000003,0.39235006
2347.388,0.39218182
2348.9849999999997,0.39184283
2350.583,0.39172206
2352.1839999999997,0.39126987
2353.7870000000003,0.39042904
2355.393,0.39018831
2357.0,0.38982742
2358.609,0.38940141
2360.221,0.38926837
2361.835,0.38890796
2363.451,0.38835341
2365.069,0.38766994
2366.69,0.38717382
2368.312,0.38673146
2369.9370000000004,0.38607632
2371.564,0.38545935
2373.194,0.38486291
2374.825,0.38468516
2376.4590000000003,0.38492543
2378.0950000000003,0.38448508
2379.7329999999997,0.3836058
2381.373,0.3829211
2383.016,0.38235833
2384.661,0.38203934
2386.308,0.3815809
2387.9570000000003,0.38113982
2389.609,0.38089911
2391.263,0.3803505
2392.919,0.37957541
2394.5769999999998,0.37916844
2396.238,0.37899116
2397.901,0.37840077
2399.5660000000003,0.37776695
2401.233,0.37748722
2402.903,0.37717284
2404.575,0.37645304
2406.25,0.37600518
2407.926,0.3759739
2409.606,0.37590332
2411.2870000000003,0.37574208
2412.971,0.37511993
2414.657,0.37451031
2416.3450000000003,0.37434401
2418.036,0.3741496
2419.729,0.373675
2421.424,0.37330751
2423.1220000000003,0.37296478
2424.8219999999997,0.37245368
2426.5240000000003,0.37218285
2428.229,0.37182526
2429.936,0.3712349
2431.646,0.37083575
2433.358,0.37042455
2435.072,0.36981038
2436.789,0.36930366
2438.5080000000003,0.36902734
2440.229,0.3687516
2441.953,0.36820024
2443.679,0.36761036
2445.408,0.36725416
2447.139,0.36705062
2448.873,0.36701763
2450.609,0.36694689
2452.347,0.36673704
2454.088,0.36657435
2455.8309999999997,0.3663309
2457.577,0.36608026
2459.3250000000003,0.36602074
2461.076,0.36601206
2462.829,0.36605186
2464.585,0.36600826
2466.3430000000003,0.36575585
2468.104,0.36570625
2469.8669999999997,0.36573406
2471.632,0.36564402
2473.3999999999996,0.36549553
2475.171,0.36508292
2476.944,0.36472919
2478.7200000000003,0.36461289
2480.498,0.36453311
2482.278,0.36423372
2484.0620000000004,0.36377961
2485.847,0.36347455
2487.636,0.36309388
2489.427,0.36261949
2491.2200000000003,0.36231218
2493.016,0.36206667
2494.814,0.36176424
2496.615,0.3611864
2498.4190000000003,0.36038891
2500.225,0.36020734
2502.034,0.3605437
2503.8450000000003,0.3603457
2505.659,0.35962228
2507.476,0.35924491
2509.2949999999996,0.35920132
2511.117,0.35902846
2512.942,0.35872512
2514.769,0.35840235
2516.598,0.35820347
2518.431,0.35783151
2520.266,0.3572913
2522.103,0.35690203
2523.9440000000004,0.35673007
2525.787,0.35667244
2527.632,0.35644991
2529.48,0.35661002
2531.331,0.35699083
2533.185,0.35684644
2535.041,0.35666695
2536.9,0.35611995
2538.762,0.35542038
2540.6270000000004,0.35609176
2542.494,0.35667901
2544.364,0.35571844
2546.236,0.35546481
2548.112,0.35570576
2549.9900000000002,0.3559337
2551.87,0.35581229
2553.754,0.35432541
2555.64,0.35316237
2557.529,0.35399409
2559.421,0.35717606
2561.3160000000003,0.35974089
2563.213,0.35802523
2565.1130000000003,0.35458098
2567.016,0.35433123
2568.922,0.35529984
2570.831,0.3549476
2572.7419999999997,0.35524333
2574.656,0.35528142
2576.573,0.35405565
2578.493,0.3525621
2580.416,0.353542
2582.342,0.35607288
2584.27,0.35603459
2586.201,0.35503511
2588.1349999999998,0.3533866
2590.072,0.35125202
2592.012,0.35505328
2593.955,0.36236353
2595.9,0.35663881
2597.849,0.34916203
2599.8,0.34926968
2601.7549999999997,0.35150933
2603.712,0.35377798
2605.672,0.35359349
2607.635,0.35042922
2609.601,0.34767624
2611.57,0.34595871
2613.542,0.34659775
2615.5170000000003,0.34943024
2617.495,0.34999127
2619.475,0.34786599
2621.4590000000003,0.34374688
2623.446,0.34169561
2625.435,0.34355689
2627.428,0.34454255
2629.424,0.34475553
2631.423,0.34313324
2633.4240000000004,0.33944729
2635.4289999999996,0.33631572
2637.437,0.33422947
2639.447,0.33370736
2641.4610000000002,0.33314076
2643.478,0.33241596
2645.498,0.33141846
2647.5209999999997,0.32859768
2649.547,0.32689488
2651.576,0.32714256
2653.609,0.32605546
2655.6440000000002,0.32325383
2657.682,0.32128089
2659.724,0.31973674
2661.768,0.31736396
2663.8160000000003,0.31889884
2665.867,0.32010057
2667.9210000000003,0.31576756
2669.978,0.31133362
2672.038,0.30094942
2674.102,0.29429088
2676.168,0.29414679
2678.238,0.28767985
2680.311,0.27571359
2682.3869999999997,0.26791334
2684.467,0.26141723
2686.549,0.25162982
2688.635,0.2390487
2690.7239999999997,0.2277821
2692.8160000000003,0.2200454
2694.911,0.20856957
2697.01,0.19266485
2699.112,0.1817217
2701.217,0.17337788
2703.325,0.16368888
2705.437,0.15516861
2707.552,0.15035774
2709.67,0.14718122
2711.7909999999997,0.13647619
2713.916,0.12215061
2716.0440000000003,0.11162351
2718.175,0.10715445
2720.31,0.10581402
2722.448,0.09940641
2724.589,0.09121419
2726.734,0.08166417
2728.882,0.07351807
2731.034,0.06859775
2733.188,0.06556661
2735.3469999999998,0.06250932
2737.5080000000003,0.05973203
2739.673,0.0594789
2741.841,0.05647528
2744.013,0.05073448
2746.188,0.04749437
2748.367,0.04577062
2750.549,0.04428765
2752.734,0.04367803
2754.923,0.04436376
2757.1150000000002,0.04299314
2759.3109999999997,0.04044082
2761.5099999999998,0.0399591
2763.713,0.03970985
2765.919,0.03886627
2768.129,0.03890026
2770.3419999999996,0.03933947
2772.559,0.03912562
2774.779,0.03911664
2777.003,0.03945381
2779.23,0.03954594
2781.4610000000002,0.03987275
2783.696,0.04049336
2785.934,0.04117225
2788.1749999999997,0.04150953
2790.42,0.04103176
2792.669,0.04063773
2794.922,0.04065313
2797.1780000000003,0.04094615
2799.4370000000004,0.04134031
2801.7,0.04193136
2803.967,0.04248305
2806.238,0.04242657
2808.5119999999997,0.04274963
2810.789,0.04342701
2813.071,0.04444868
2815.3559999999998,0.04542347
2817.645,0.0461338
2819.937,0.04697573
2822.233,0.04723776
2824.5330000000004,0.04724364
2826.837,0.0477484
2829.144,0.04819986
2831.455,0.04845939
2833.77,0.04860387
2836.089,0.04881685
2838.4109999999996,0.04913665
2840.7369999999996,0.04924465
2843.067,0.04965472
2845.401,0.05023794
2847.7389999999996,0.05016148
2850.0800000000004,0.0497416
2852.425,0.04977306
2854.774,0.04987569
2857.1270000000004,0.04955218
2859.484,0.04973398
2861.844,0.05035043
2864.209,0.05038697
2866.5769999999998,0.05005032
2868.949,0.04946541
2871.3250000000003,0.04901913
2873.7050000000004,0.04924658
2876.089,0.04915852
2878.4770000000003,0.04907587
2880.869,0.0494799
2883.2650000000003,0.04915726
2885.6639999999998,0.04877106
2888.068,0.0491297
2890.476,0.04961315
2892.887,0.04931462
2895.3030000000003,0.04863521
2897.723,0.04842017
2900.1459999999997,0.04829354
2902.574,0.04784924
2905.0060000000003,0.04720847
2907.441,0.0470944
2909.881,0.04719636
2912.3250000000003,0.04703413
2914.7729999999997,0.04740776
2917.2250000000004,0.04834066
2919.681,0.04868514
2922.142,0.04819806
2924.6059999999998,0.04759227
2927.075,0.04724791
2929.547,0.04699777
2932.0240000000003,0.04665721
2934.505,0.0465315
2936.9900000000002,0.04691653
2939.479,0.04728361
2941.973,0.04702604
2944.471,0.04696187
2946.973,0.04849202
2949.4790000000003,0.04939219
2951.989,0.04857137
2954.504,0.04853425
2957.023,0.04865323
2959.546,0.04798882
2962.0730000000003,0.04771692
2964.605,0.04806949
2967.1409999999996,0.04840702
2969.681,0.04835307
2972.226,0.04867247
2974.775,0.049996
2977.328,0.05052762
2979.886,0.04981883
2982.4480000000003,0.0496221
2985.0150000000003,0.0496598
2987.586,0.04987088
2990.161,0.05083414
2992.74,0.05150389
2995.324,0.05146332
2997.913,0.05164001
3000.5060000000003,0.05220145
3003.103,0.05257645
3005.705,0.05258531
3008.312,0.05270624
3010.922,0.05308772
3013.538,0.05366419
3016.158,0.05427469
3018.7819999999997,0.05446878
3021.411,0.05469233
3024.044,0.05495185
3026.683,0.05511173
3029.325,0.05637479
3031.972,0.05863989
3034.624,0.05899199
3037.281,0.05745488
3039.942,0.05719761
3042.607,0.05811608
3045.2780000000002,0.05875528
3047.953,0.05865477
3050.6319999999996,0.0581301
3053.317,0.05814628
3056.006,0.05829755
3058.7,0.05841484
3061.398,0.05910563
3064.101,0.06023583
3066.809,0.06044806
3069.522,0.05942958
3072.239,0.05878175
3074.962,0.05897197
3077.689,0.05966164
3080.421,0.06043811
3083.157,0.06083702
3085.899,0.06113064
3088.645,0.06146514
3091.396,0.06168473
3094.153,0.06204642
3096.9139999999998,0.06257547
3099.679,0.06362841
3102.4500000000003,0.06469145
3105.226,0.06443318
3108.007,0.06407375
3110.792,0.06484834
3113.583,0.06598043
3116.378,0.06673863
3119.179,0.06711486
3121.985,0.06767912
3124.795,0.0684834
3127.611,0.06924094
3130.431,0.07010698
3133.257,0.07108874
3136.088,0.07216336
3138.924,0.07332425
3141.765,0.07424525
3144.611,0.07499882
3147.462,0.0758359
3150.319,0.076895
3153.18,0.07832988
3156.047,0.07959557
3158.919,0.08052271
3161.796,0.08165445
3164.678,0.08292949
3167.566,0.08398492
3170.458,0.08483553
3173.356,0.08587927
3176.26,0.08725686
3179.168,0.08944046
3182.082,0.09130435
3185.001,0.09151551
3187.926,0.091967
3190.856,0.09362159
3193.791,0.09554711
3196.731,0.09667227
3199.6769999999997,0.0973462
3202.629,0.09872595
3205.585,0.10005324
3208.548,0.10107451
3211.515,0.10319319
3214.488,0.10642361
3217.467,0.10859137
3220.451,0.10871865
3223.441,0.10896002
3226.436,0.11031126
3229.437,0.11106848
3232.4429999999998,0.11182704
3235.455,0.11358741
3238.4719999999998,0.11496452
3241.495,0.11616748
3244.523,0.11811532
3247.558,0.12011316
3250.598,0.12228511
3253.643,0.12458397
3256.694,0.12632723
3259.751,0.12702089
3262.8140000000003,0.12673993
3265.882,0.12751416
3268.956,0.12986112
3272.036,0.13160261
3275.1220000000003,0.13227054
3278.213,0.13331987
3281.31,0.13498325
3284.413,0.13675629
3287.522,0.1384125
3290.6369999999997,0.13993283
3293.7569999999996,0.14220818
3296.884,0.14455109
3300.0159999999996,0.14511676
3303.1549999999997,0.14573196
3306.299,0.14744059
3309.449,0.148472
3312.605,0.14932954
3315.7670000000003,0.15081183
3318.9359999999997,0.1522804
3322.1099999999997,0.15378132
3325.29,0.1560687
3328.476,0.15864191
3331.6690000000003,0.15937588
3334.867,0.15846386
3338.072,0.15837082
3341.282,0.1595631
3344.499,0.16102973
3347.722,0.16224342
3350.9519999999998,0.16333395
3354.187,0.16357332
3357.429,0.16273968
3360.677,0.16246513
3363.931,0.16314419
3367.1910000000003,0.16322588
3370.458,0.1623897
3373.7309999999998,0.16140289
3377.0099999999998,0.16019972
3380.296,0.15933476
3383.588,0.15961967
3386.886,0.16081529
3390.1910000000003,0.16212372
3393.502,0.16334161
3396.82,0.16444774
3400.1440000000002,0.16466377
3403.475,0.1641859
3406.812,0.16313649
3410.1560000000004,0.16081007
3413.506,0.15872308
3416.862,0.1586749
3420.226,0.16127186
3423.596,0.16600417
3426.972,0.17076664
3430.355,0.17524258
3433.745,0.17983186
3437.141,0.18413711
3440.545,0.18862259
3443.954,0.19214081
3447.371,0.19361267
3450.7940000000003,0.19510434
3454.224,0.19754697
3457.661,0.2000635
3461.105,0.20241756
3464.556,0.20437834
3468.013,0.20556115
3471.4770000000003,0.20601747
3474.948,0.20592039
3478.426,0.20526323
3481.911,0.20458389
3485.403,0.20448677
3488.902,0.2054103
3492.4080000000004,0.20592959
3495.9210000000003,0.20413222
3499.441,0.20177505
3502.9680000000003,0.20160392
3506.502,0.20479072
3510.043,0.20997812
3513.592,0.2149462
3517.147,0.21946714
3520.7099999999996,0.22399898
3524.28,0.22850893
3527.857,0.2326779
3531.4410000000003,0.23726149
3535.032,0.24177578
3538.631,0.24451134
3542.237,0.2464106
3545.8509999999997,0.24865695
3549.471,0.25114414
3553.099,0.25358138
3556.735,0.25574684
3560.378,0.25777348
3564.028,0.25969966
3567.686,0.26181543
3571.351,0.2638839
3575.024,0.26557867
