Composition,
Date Added,2022-04-27 20:03:27.738852
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Saponite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_29
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.72567777
351.0,0.727555551
352.0,0.726829262
353.0,0.725860336
354.0,0.725809774
355.0,0.724513999
356.0,0.724406374
357.0,0.725570567
358.0,0.725165588
359.0,0.724489801
360.0,0.723856932
361.0,0.723990561
362.0,0.723841041
363.0,0.723192281
364.0,0.721722428
365.0,0.720370794
366.0,0.719529236
367.0,0.719170847
368.0,0.717736388
369.0,0.716398779
370.0,0.715440747
371.0,0.715913744
372.0,0.715882564
373.0,0.715716732
374.0,0.715572269
375.0,0.714644815
376.0,0.714025008
377.0,0.713866519
378.0,0.714504084
379.0,0.715282981
380.0,0.715914646
381.0,0.715522369
382.0,0.71536683
383.0,0.715447248
384.0,0.715827246
385.0,0.716549863
386.0,0.717130786
387.0,0.717484781
388.0,0.717700272
389.0,0.718048127
390.0,0.718439442
391.0,0.718651141
392.0,0.719276124
393.0,0.72003576
394.0,0.720807374
395.0,0.721134343
396.0,0.721295118
397.0,0.721350977
398.0,0.722446971
399.0,0.722869647
400.0,0.72295494
401.0,0.723451231
402.0,0.723679724
403.0,0.723960765
404.0,0.72455174
405.0,0.724946064
406.0,0.725112016
407.0,0.725082401
408.0,0.725438563
409.0,0.725700162
410.0,0.725903193
411.0,0.726119888
412.0,0.726455705
413.0,0.726645854
414.0,0.726449625
415.0,0.726759619
416.0,0.726868207
417.0,0.726699125
418.0,0.726790679
419.0,0.72672567
420.0,0.726599927
421.0,0.726664334
422.0,0.726584819
423.0,0.726478578
424.0,0.726406286
425.0,0.726337064
426.0,0.726288127
427.0,0.726272959
428.0,0.72637932
429.0,0.726449806
430.0,0.72644505
431.0,0.726240695
432.0,0.726340616
433.0,0.726451431
434.0,0.726334175
435.0,0.72620175
436.0,0.726058491
437.0,0.725911981
438.0,0.725914449
439.0,0.725936721
440.0,0.72595207
441.0,0.725931002
442.0,0.725929317
443.0,0.725914871
444.0,0.725832587
445.0,0.725789368
446.0,0.725788525
447.0,0.725835416
448.0,0.726168704
449.0,0.726420793
450.0,0.726629662
451.0,0.726861827
452.0,0.727136006
453.0,0.727438115
454.0,0.727747747
455.0,0.728009527
456.0,0.728156277
457.0,0.728174817
458.0,0.728463081
459.0,0.728652328
460.0,0.728767296
461.0,0.728887863
462.0,0.728978333
463.0,0.72905225
464.0,0.729114791
465.0,0.729274663
466.0,0.729453075
467.0,0.729635881
468.0,0.729840176
469.0,0.730110744
470.0,0.730386007
471.0,0.730476958
472.0,0.73059602
473.0,0.730713637
474.0,0.73082066
475.0,0.730955793
476.0,0.731036452
