Composition,
Date Added,2022-04-27 20:03:28.367586
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Saponite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_43
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.199121804
351.0,0.197057834
352.0,0.195218211
353.0,0.19433685
354.0,0.19501537
355.0,0.19716079
356.0,0.197616757
357.0,0.196273057
358.0,0.195955928
359.0,0.195203883
360.0,0.194456158
361.0,0.19470218
362.0,0.194519401
363.0,0.193812408
364.0,0.192323483
365.0,0.192182851
366.0,0.192915093
367.0,0.194342995
368.0,0.193906239
369.0,0.193504496
370.0,0.193316135
371.0,0.194012314
372.0,0.19475397
373.0,0.19519535
374.0,0.195022823
375.0,0.196267338
376.0,0.197031992
377.0,0.197140287
378.0,0.198326517
379.0,0.199539563
380.0,0.20060428
381.0,0.200969367
382.0,0.201215465
383.0,0.201598727
384.0,0.202349708
385.0,0.20330397
386.0,0.2041075
387.0,0.204696083
388.0,0.204808774
389.0,0.205474015
390.0,0.206452522
391.0,0.207349808
392.0,0.20844531
393.0,0.209355661
394.0,0.209774819
395.0,0.210918096
396.0,0.211797312
397.0,0.212286543
398.0,0.213094393
399.0,0.213874531
400.0,0.214593813
401.0,0.215163094
402.0,0.21594311
403.0,0.216774491
404.0,0.21760657
405.0,0.217814461
406.0,0.218383514
407.0,0.219423759
408.0,0.21970919
409.0,0.220438511
410.0,0.221267458
411.0,0.221271671
412.0,0.221879585
413.0,0.222497615
414.0,0.22272
415.0,0.223663707
416.0,0.224309844
417.0,0.22453769
418.0,0.225043333
419.0,0.225602788
420.0,0.226154547
421.0,0.226527086
422.0,0.227096535
423.0,0.227707674
424.0,0.228276575
425.0,0.22860102
426.0,0.229106191
427.0,0.229863726
428.0,0.230260449
429.0,0.230927653
430.0,0.23167372
431.0,0.231987914
432.0,0.232573728
433.0,0.233240855
434.0,0.233888772
435.0,0.23434778
436.0,0.234846487
437.0,0.235429426
438.0,0.236005491
439.0,0.236576674
440.0,0.237190809
441.0,0.238098483
442.0,0.238802677
443.0,0.23949706
444.0,0.240344533
445.0,0.241171426
446.0,0.242021789
447.0,0.242909887
448.0,0.244017786
449.0,0.245032158
450.0,0.245997721
451.0,0.247051807
452.0,0.248197807
453.0,0.249365618
454.0,0.250505031
455.0,0.251544637
456.0,0.25259095
457.0,0.253670132
458.0,0.254697357
459.0,0.255740583
