Composition,
Date Added,2022-04-27 20:03:26.674765
Formula,
Grain Size,<45 µm
Locality,
Minimum Wavelength,350.0
Sample Name,Saponite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,22. Mars Box Runs
Resolution,2-7 nm
Material Class,
Sample Description,SAP101
Saponite
Sample ID,SAP101_11
Original Sample ID,SAP101
Sample Type,None
Viewing Geometry,0°/0° (bifurc)
Wavelength,Response
350.0,0.727827812
351.0,0.726571493
352.0,0.725343232
353.0,0.723790026
354.0,0.721517141
355.0,0.721419532
356.0,0.721196016
357.0,0.720603975
358.0,0.720208823
359.0,0.719067485
360.0,0.717883521
361.0,0.718207571
362.0,0.717566874
363.0,0.716418313
364.0,0.71482481
365.0,0.71316904
366.0,0.712127101
367.0,0.711713562
368.0,0.710217907
369.0,0.709218176
370.0,0.708725833
371.0,0.709134119
372.0,0.708506198
373.0,0.707805324
374.0,0.70756563
375.0,0.707339667
376.0,0.707036333
377.0,0.706654553
378.0,0.706271162
379.0,0.707215909
380.0,0.708565301
381.0,0.708061555
382.0,0.707965021
383.0,0.707926574
384.0,0.707697387
385.0,0.708035645
386.0,0.70863491
387.0,0.709386768
388.0,0.709532077
389.0,0.709923169
390.0,0.710509241
391.0,0.711303485
392.0,0.711520613
393.0,0.711797679
394.0,0.712584938
395.0,0.712706845
396.0,0.712987374
397.0,0.713522521
398.0,0.713802095
399.0,0.714175218
400.0,0.714606309
401.0,0.71507716
402.0,0.715452014
403.0,0.715761378
404.0,0.71603325
405.0,0.716329599
406.0,0.716598725
407.0,0.716850956
408.0,0.71710868
409.0,0.717337807
410.0,0.717577202
411.0,0.717968116
412.0,0.718278972
413.0,0.7183807
414.0,0.718101724
415.0,0.718445474
416.0,0.718598007
417.0,0.718467265
418.0,0.718591858
419.0,0.718598783
420.0,0.718546008
421.0,0.718570187
422.0,0.718511741
423.0,0.718342313
424.0,0.717977727
425.0,0.717897431
426.0,0.717996831
427.0,0.718264107
428.0,0.718136529
429.0,0.718093903
430.0,0.718108589
431.0,0.718196168
432.0,0.718245003
433.0,0.718261181
434.0,0.718214914
435.0,0.718219392
436.0,0.718075635
437.0,0.717755585
438.0,0.717810389
439.0,0.717828001
440.0,0.717804837
441.0,0.717771764
442.0,0.717817076
443.0,0.717881671
444.0,0.717902386
445.0,0.717949072
446.0,0.718023636
447.0,0.718129245
448.0,0.718363626
449.0,0.718635737
450.0,0.718953279
451.0,0.719326761
452.0,0.719606692
453.0,0.719884057
454.0,0.720219748
455.0,0.720532992
456.0,0.720735732
457.0,0.720810595
458.0,0.721158286
459.0,0.721365265
460.0,0.721484127
461.0,0.721696359
462.0,0.721780954
463.0,0.721845668
464.0,0.721979933
465.0,0.722114018
466.0,0.722292281
467.0,0.722527856
468.0,0.722792982
469.0,0.723058108
470.0,0.723302578
471.0,0.723501557
472.0,0.7237197
473.0,0.723905784
474.0,0.724017064
475.0,0.723971513
476.0,0.723921545
477.0,0.723892113
478.0,0.724043093
479.0,0.724117897
480.0,0.72413718
481.0,0.724207924
482.0,0.724309891
483.0,0.724403261
484.0,0.724412634
485.0,0.724615016
486.0,0.724869097
487.0,0.72514085
488.0,0.725256668
489.0,0.72537344
490.0,0.725497974
491.0,0.725582628
492.0,0.725716236
493.0,0.725812233
494.0,0.725768473
495.0,0.725800591
496.0,0.725832232
497.0,0.725840411
498.0,0.726011212
499.0,0.726206967
500.0,0.726416572
501.0,0.726508928
502.0,0.726564866
503.0,0.726653759
504.0,0.726886528
505.0,0.726952675
506.0,0.727058403
507.0,0.727246577
508.0,0.727318216
509.0,0.727437795
510.0,0.727574746
511.0,0.727645669
512.0,0.727706682
513.0,0.727780948
514.0,0.727867692
515.0,0.72803109
516.0,0.728244755
517.0,0.728490837
518.0,0.728779843
519.0,0.729111892
520.0,0.729457911
521.0,0.72969862
522.0,0.729852168
523.0,0.729948464
524.0,0.729983865
525.0,0.730030551
526.0,0.730121891
527.0,0.730260335
528.0,0.730546176
529.0,0.730814168
530.0,0.731089443
531.0,0.731512177
532.0,0.73192697
533.0,0.732342838
534.0,0.732778347
535.0,0.73324878
536.0,0.733725183
537.0,0.734223436
538.0,0.734636737
539.0,0.735022636
540.0,0.73538346
541.0,0.735821596
542.0,0.736328446
543.0,0.736883235
544.0,0.737459576
545.0,0.738083258
546.0,0.738747118
547.0,0.73947826
548.0,0.740178776
549.0,0.740901261
550.0,0.741627149
551.0,0.742389752
552.0,0.743300351
553.0,0.744234949
554.0,0.745059163
555.0,0.745960568
556.0,0.746897435
557.0,0.747869763
558.0,0.748818271
559.0,0.749742899
560.0,0.750664244
561.0,0.751703854
562.0,0.752752478
563.0,0.753806177
564.0,0.754839578
565.0,0.75586492
566.0,0.756925186
567.0,0.758042465
568.0,0.759023748
569.0,0.760053686
570.0,0.761121057
571.0,0.762139115
572.0,0.763117353
573.0,0.764099234
574.0,0.765145052
575.0,0.766192781
576.0,0.767251256
577.0,0.76832579
578.0,0.769310954
579.0,0.770244059
580.0,0.771130181
581.0,0.771979648
582.0,0.772873829
583.0,0.773770876
584.0,0.774628044
585.0,0.775534285
586.0,0.776411511
587.0,0.777227964
588.0,0.777954867
589.0,0.778753708
590.0,0.779592667
591.0,0.78025002
592.0,0.780941402
593.0,0.781603352
594.0,0.782131216
595.0,0.78264732
596.0,0.783251659
597.0,0.783978383
598.0,0.784617528
599.0,0.78517763
600.0,0.785677196
601.0,0.786207688
602.0,0.786689046
603.0,0.787125331
604.0,0.787525557
605.0,0.787975036
606.0,0.788441768
607.0,0.788918052
608.0,0.789322159
609.0,0.789672238
610.0,0.789982019
611.0,0.790330486
612.0,0.790658894
613.0,0.790964079
614.0,0.791236906
615.0,0.7916317
616.0,0.79218613
617.0,0.792946943
618.0,0.793859094
619.0,0.79463501
620.0,0.795281558
621.0,0.795874077
622.0,0.795936642
623.0,0.795826078
624.0,0.79600661
625.0,0.795529848
626.0,0.795131473
627.0,0.795121383
628.0,0.795124727
629.0,0.795688829
630.0,0.796675246
631.0,0.797044071
632.0,0.796925985
633.0,0.796606711
634.0,0.796407553
635.0,0.796299496
636.0,0.796667963
637.0,0.797763451
638.0,0.798352806
639.0,0.798464624
