Composition,
Date Added,2022-04-27 19:57:39.250981
Formula,
Grain Size,<90 um
Locality,
Minimum Wavelength,350.0
Sample Name,Basalt
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,20.28. ISAR samples
Resolution,2@350-7@2500nm
Material Class,
Sample Description,Basalt
150W QTH; ~5mm spot
1000 and 1830 breaks removed
Absolute reflectance
Sample ID,09ET01-3_0
Original Sample ID,09ET01-3
Sample Type,None
Viewing Geometry,I30e0
Wavelength,Response
350.0,0.049402336
351.0,0.049084211
352.0,0.048869618
353.0,0.049756336
354.0,0.050565752
355.0,0.050860046
356.0,0.051777352
357.0,0.05158073
358.0,0.051005338
359.0,0.05194562
360.0,0.052902547
361.0,0.053017862
362.0,0.052167882
363.0,0.052328844
364.0,0.053119479
365.0,0.054014932
366.0,0.054354198
367.0,0.054390846
368.0,0.05447181
369.0,0.054999713
370.0,0.056052988
371.0,0.057127146
372.0,0.057820778
373.0,0.058260069
374.0,0.058539877
375.0,0.058801968
376.0,0.05924714
377.0,0.059711159
378.0,0.060067875
379.0,0.060271997
380.0,0.060833949
381.0,0.061792397
382.0,0.062831993
383.0,0.062796661
384.0,0.063164508
385.0,0.063986672
386.0,0.064053979
387.0,0.064771676
388.0,0.065662474
389.0,0.065932859
390.0,0.06663719
391.0,0.067374309
392.0,0.067848286
393.0,0.068252741
394.0,0.068723071
395.0,0.069255569
396.0,0.069733298
397.0,0.070212287
398.0,0.070693297
399.0,0.071170109
400.0,0.071694328
401.0,0.072150926
402.0,0.072517893
403.0,0.072977042
404.0,0.0735086
405.0,0.074096971
406.0,0.074724508
407.0,0.075231669
408.0,0.075800647
409.0,0.076586479
410.0,0.076986973
411.0,0.077472317
412.0,0.078212308
413.0,0.078549225
414.0,0.078927477
415.0,0.07947537
416.0,0.080107389
417.0,0.080729055
418.0,0.08127797
419.0,0.081742966
420.0,0.082312422
421.0,0.082902859
422.0,0.083457651
423.0,0.084064378
424.0,0.084590842
425.0,0.08509026
426.0,0.085785745
427.0,0.086293249
428.0,0.086703551
429.0,0.087239137
430.0,0.087841493
431.0,0.088410464
432.0,0.088909972
433.0,0.089522233
434.0,0.090020093
435.0,0.090416007
436.0,0.090998382
437.0,0.091509428
438.0,0.091965407
439.0,0.092473165
440.0,0.092921782
441.0,0.093319845
442.0,0.093697888
443.0,0.094106162
444.0,0.094564782
445.0,0.095056548
446.0,0.09551742
447.0,0.09588473
448.0,0.096196317
449.0,0.096547546
450.0,0.096971856
451.0,0.097424837
452.0,0.097850101
453.0,0.098257487
454.0,0.098675763
455.0,0.099087974
456.0,0.099352318
457.0,0.099760263
458.0,0.100272175
459.0,0.100618795
460.0,0.101028001
461.0,0.101478364
462.0,0.101889919
463.0,0.102259355
464.0,0.10266457
465.0,0.10314391
466.0,0.103626211
467.0,0.104070376
468.0,0.104483296
469.0,0.104929109
470.0,0.105385902
471.0,0.105849063
472.0,0.10631224
473.0,0.106722871
474.0,0.107149261
475.0,0.107650493
476.0,0.108175703
477.0,0.108725953
478.0,0.109276613
479.0,0.109740401
480.0,0.110196104
481.0,0.110684715
482.0,0.111225187
483.0,0.111769798
484.0,0.112320353
485.0,0.112892941
486.0,0.113493805
487.0,0.114023514
488.0,0.114488071
489.0,0.115146024
490.0,0.115800523
491.0,0.116400768
492.0,0.117025582
493.0,0.117589959
494.0,0.118164949
495.0,0.118858398
496.0,0.11952821
497.0,0.120191682
498.0,0.120873339
499.0,0.12152625
500.0,0.122177378
501.0,0.122838024
502.0,0.123516801
503.0,0.124185405
504.0,0.124836892
505.0,0.125472073
506.0,0.126113311
507.0,0.12676975
508.0,0.127448356
509.0,0.128131512
510.0,0.128800884
511.0,0.129464111
512.0,0.130179309
513.0,0.130865762
514.0,0.131505075
515.0,0.13214418
516.0,0.132821086
517.0,0.133500796
518.0,0.134129593
519.0,0.134758226
520.0,0.13540373
521.0,0.1360636
522.0,0.136673228
523.0,0.137283751
524.0,0.137915308
525.0,0.138531903
526.0,0.139140128
527.0,0.139743447
528.0,0.140348838
529.0,0.140952574
530.0,0.141552133
531.0,0.142144994
532.0,0.142743509
533.0,0.143344679
534.0,0.14393478
535.0,0.144468151
536.0,0.145021108
537.0,0.145611164
538.0,0.146171804
539.0,0.146740185
540.0,0.147323037
541.0,0.147921134
542.0,0.148451476
543.0,0.148959443
544.0,0.149501331
545.0,0.150083988
546.0,0.150634589
547.0,0.151131993
548.0,0.151656414
549.0,0.15219599
550.0,0.152736163
551.0,0.153273039
552.0,0.153832813
553.0,0.154395153
554.0,0.154921572
555.0,0.155446962
556.0,0.155993728
557.0,0.156565884
558.0,0.157095943
559.0,0.157627852
560.0,0.158177795
561.0,0.158709272
562.0,0.159212449
563.0,0.15970881
564.0,0.16023693
565.0,0.160751385
566.0,0.16127048
567.0,0.1618192
568.0,0.162320185
569.0,0.162793349
570.0,0.163269959
571.0,0.163781192
572.0,0.164286265
573.0,0.164764336
574.0,0.165218451
575.0,0.165679487
576.0,0.166141598
577.0,0.166577573
578.0,0.167003523
579.0,0.167443839
580.0,0.16791226
581.0,0.168356544
582.0,0.168773827
583.0,0.169173702
584.0,0.169585332
585.0,0.170017369
586.0,0.170453986
587.0,0.170839644
588.0,0.17124383
589.0,0.171657325
590.0,0.172040836
591.0,0.172420125
592.0,0.172809856
593.0,0.17321352
594.0,0.173598403
595.0,0.173980332
596.0,0.174364828
597.0,0.174723367
598.0,0.175082562
599.0,0.175444323
600.0,0.175791077
601.0,0.176121557
602.0,0.176454468
603.0,0.176805802
604.0,0.177153958
605.0,0.177471027
606.0,0.177751996
607.0,0.178068661
608.0,0.178369664
609.0,0.178624169
610.0,0.178817006
611.0,0.179061054
612.0,0.179373439
613.0,0.179702501
614.0,0.180030281
615.0,0.180340487
616.0,0.180622247
617.0,0.180883823
618.0,0.181117966
619.0,0.181323527
620.0,0.181512098
621.0,0.181729503
622.0,0.181977564
623.0,0.182203398
624.0,0.182442957
625.0,0.182715497
626.0,0.183040964
627.0,0.183379365
628.0,0.183710903
629.0,0.184016814
630.0,0.184254969
631.0,0.18446884
632.0,0.184691661
633.0,0.184927265
634.0,0.18517552
635.0,0.185431667
636.0,0.1856784
637.0,0.185927565
638.0,0.186175372
639.0,0.186411081
640.0,0.186612511
641.0,0.18681206
642.0,0.187035627
643.0,0.187267159
644.0,0.187497588
645.0,0.187723422
646.0,0.187950584
647.0,0.188147254
648.0,0.188331842
649.0,0.18855147
650.0,0.188758016
651.0,0.188962772
652.0,0.189183221
653.0,0.189384576
654.0,0.189594642
655.0,0.189821505
656.0,0.189987909
657.0,0.19016738
658.0,0.190382682
659.0,0.190610261
660.0,0.190819403
661.0,0.191019773
662.0,0.191244846
663.0,0.191461745
664.0,0.191666814
665.0,0.191863738
666.0,0.192064049
667.0,0.192259585
668.0,0.192452974
669.0,0.192658476
670.0,0.192863426
671.0,0.193066511
672.0,0.193273355
673.0,0.19345578
674.0,0.193632386
675.0,0.193828863
676.0,0.194020671
677.0,0.194210166
678.0,0.194399736
679.0,0.194585174
680.0,0.194765719
681.0,0.194942102
682.0,0.195116709
683.0,0.195297523
684.0,0.195471385
685.0,0.195618858
686.0,0.195768628
687.0,0.19592726
688.0,0.196088949
689.0,0.196247357
690.0,0.196396172
691.0,0.196538499
692.0,0.196693983
693.0,0.196861236
694.0,0.197023612
695.0,0.197142697
696.0,0.197262513
697.0,0.197398918
698.0,0.197553611
699.0,0.197710706
700.0,0.197848751
701.0,0.197966017
702.0,0.198101183
703.0,0.198238661
704.0,0.198378019
705.0,0.198519526
706.0,0.198676426
707.0,0.198837057
708.0,0.198977519
709.0,0.199089205
710.0,0.199190941
711.0,0.199303165
712.0,0.199428337
713.0,0.199550927
714.0,0.199668909
715.0,0.199813041
716.0,0.199924503
717.0,0.200016991
718.0,0.200137822
719.0,0.200263038
720.0,0.200382556
721.0,0.200494153
722.0,0.200622159
723.0,0.200748345
724.0,0.200861329
725.0,0.200963796
726.0,0.201069381
727.0,0.2011761
728.0,0.201271542
729.0,0.201370131
730.0,0.201472344
731.0,0.201572634
732.0,0.201651248
733.0,0.201729863
734.0,0.201819084
735.0,0.201896773
736.0,0.20197591
737.0,0.202061774
738.0,0.202154605
739.0,0.202236725
740.0,0.202308239
741.0,0.202381036
742.0,0.202439796
743.0,0.202495154
744.0,0.202560567
745.0,0.20264027
746.0,0.202722853
747.0,0.20279192
748.0,0.202824768
749.0,0.202876651
750.0,0.202944107
751.0,0.203014219
752.0,0.203077394
753.0,0.203133901
754.0,0.203188319
755.0,0.203268739
756.0,0.203339134
757.0,0.203396357
758.0,0.203473211
759.0,0.203532791
760.0,0.203582481
761.0,0.203643001
762.0,0.203688141
763.0,0.203713933
764.0,0.203725762
765.0,0.203771946
766.0,0.203820413
767.0,0.203860824
768.0,0.203908306
769.0,0.203952029
770.0,0.203992306
771.0,0.204034388
772.0,0.204089537
773.0,0.20413954
774.0,0.204170926
775.0,0.204199732
776.0,0.204204804
777.0,0.204197435
778.0,0.204242157
779.0,0.204285029
780.0,0.204323248
781.0,0.204368776
782.0,0.204399207
783.0,0.204422597
784.0,0.204448554
785.0,0.204481685
786.0,0.20450157
787.0,0.204510252
788.0,0.204532777
