Composition,
Date Added,2022-04-27 19:59:58.285918
Formula,
Grain Size,Pellet
Locality,
Minimum Wavelength,350.0
Sample Name,Hematite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,171113a00003.asd
9.6. Other oxides: Pressed pellets: diffuse and specular geometry
Resolution,2@350-7@2500nm
Material Class,
Sample Description,Pressed pellet
25 tons
Diffuse geometry
Sample ID,HEM200_0
Original Sample ID,HEM200
Sample Type,None
Viewing Geometry,I30_ e0
Wavelength,Response
350.0,0.022789164
351.0,0.023305374
352.0,0.023492971
353.0,0.023421875
354.0,0.023314656
355.0,0.023187036
356.0,0.023269145
357.0,0.023388982
358.0,0.023351677
359.0,0.023368235
360.0,0.023632964
361.0,0.023845997
362.0,0.023570265
363.0,0.023924181
364.0,0.024069259
365.0,0.023787961
366.0,0.023873923
367.0,0.024200483
368.0,0.024433182
369.0,0.024397535
370.0,0.024465981
371.0,0.024483663
372.0,0.0244537
373.0,0.0244635
374.0,0.024713245
375.0,0.024867234
376.0,0.024857565
377.0,0.024885817
378.0,0.025103686
379.0,0.02532772
380.0,0.025416848
381.0,0.025401195
382.0,0.025451796
383.0,0.025488582
384.0,0.025436352
385.0,0.025537422
386.0,0.025658611
387.0,0.025765061
388.0,0.02587804
389.0,0.025919625
390.0,0.025972533
391.0,0.026086284
392.0,0.026245745
393.0,0.026377531
394.0,0.026476508
395.0,0.026553098
396.0,0.026610122
397.0,0.026606263
398.0,0.026665823
399.0,0.026903947
400.0,0.026965101
401.0,0.026995346
402.0,0.027053566
403.0,0.027082206
404.0,0.027117271
405.0,0.027158917
406.0,0.02720234
407.0,0.027248415
408.0,0.027261326
409.0,0.027323519
410.0,0.02749236
411.0,0.027527035
412.0,0.027541848
413.0,0.027566086
414.0,0.027558492
415.0,0.027657655
416.0,0.02773699
417.0,0.027740184
418.0,0.027808129
419.0,0.027798474
420.0,0.027768159
421.0,0.027790132
422.0,0.027745018
423.0,0.027720187
424.0,0.027751526
425.0,0.027822946
426.0,0.027829191
427.0,0.027829667
428.0,0.027846623
429.0,0.027798007
430.0,0.027810137
431.0,0.02783559
432.0,0.02780423
433.0,0.027761434
434.0,0.027748252
435.0,0.027756522
436.0,0.027747262
437.0,0.02775225
438.0,0.02771895
439.0,0.027646362
440.0,0.027637323
441.0,0.027592441
442.0,0.027525101
443.0,0.027472113
444.0,0.027418097
445.0,0.027392315
446.0,0.027364784
447.0,0.027274401
448.0,0.027233773
449.0,0.027216436
450.0,0.02717542
451.0,0.027060112
452.0,0.026971402
453.0,0.026927929
454.0,0.026908
455.0,0.026849177
456.0,0.026806815
457.0,0.02677255
