Composition,
Date Added,2022-04-27 20:00:03.746952
Formula,
Grain Size,
Locality,
Minimum Wavelength,236.0
Sample Name,Hematite
Maximum Wavelength,2976.0
Database of Origin,USGS Spectral Database
Other Information,
References,
Resolution,
Material Class,Oxide
Sample Description,See USGS database for additional info
Sample ID,Hematite_gds69.9358
Original Sample ID,
Sample Type,None
Viewing Geometry,
Wavelength,Response
236.1,0.09491
242.1,0.088954
248.1,0.08858
253.6,0.088367
258.6,0.086707
263.6,0.085353
268.6,0.083742
273.1,0.083508
277.1,0.082569
281.1,0.085607
285.1,0.082095
289.1,0.080777
293.1,0.081049
297.1,0.083367
301.1,0.078168
305.1,0.079244
309.1,0.079364
313.1,0.078906
317.1,0.07943
321.1,0.07733
325.1,0.075846
329.1,0.069275
333.1,0.070343
337.1,0.070596
341.1,0.068592
345.1,0.068212
349.1,0.065946
353.1,0.070028
357.1,0.068339
360.6,0.071847
363.6,0.069485
366.6,0.070164
369.6,0.072775
372.6,0.071625
375.6,0.072499
378.6,0.073011
381.1,0.074026
383.1,0.074441
385.1,0.074251
387.1,0.075312
389.1,0.075929
391.1,0.076314
393.1,0.07686
395.1,0.078856
397.1,0.077609
399.1,0.077958
401.1,0.078878
403.1,0.078303
405.1,0.078751
407.1,0.078602
409.1,0.07903
411.1,0.080033
412.8,0.079329
415.8,0.079185
418.8,0.08122
421.8,0.07996
424.8,0.080025
427.8,0.079994
430.8,0.080136
433.8,0.079673
436.8,0.079719
439.8,0.07942
442.8,0.079035
445.8,0.078556
448.8,0.079174
451.3,0.076886
453.3,0.079974
455.3,0.076974
457.3,0.07707
459.3,0.076171
461.3,0.073144
463.3,0.075826
465.3,0.075613
467.3,0.075235
469.3,0.07541
471.3,0.074819
473.3,0.076135
475.3,0.073141
477.3,0.073987
479.3,0.0743
481.3,0.073928
483.3,0.073441
485.3,0.073644
487.3,0.073266
489.3,0.073132
491.3,0.073469
493.3,0.072282
495.3,0.073135
497.3,0.072966
499.3,0.07293
501.3,0.072644
503.3,0.070559
505.3,0.072353
507.3,0.072535
509.3,0.074329
511.3,0.070642
513.3,0.074054
515.3,0.072078
517.3,0.072062
519.3,0.071841
521.3,0.07262
523.3,0.072778
525.3,0.072483
527.3,0.074986
529.3,0.072662
531.3,0.072641
533.3,0.072958
535.3,0.072916
537.3,0.072804
539.3,0.073292
541.3,0.07348
543.3,0.073199
545.3,0.073245
547.3,0.073139
549.3,0.072737
551.3,0.073171
553.3,0.072925
555.3,0.072839
557.3,0.072897
559.3,0.072619
561.3,0.072905
563.3,0.071412
565.3,0.072636
567.3,0.071637
569.3,0.072364
571.3,0.072677
573.3,0.07269
575.3,0.070453
577.3,0.072736
579.3,0.071108
581.3,0.073255
583.3,0.07333
585.3,0.073979
587.3,0.076577
589.3,0.074256
591.3,0.074671
593.3,0.076846
595.3,0.074407
597.3,0.075228
599.3,0.074414
601.1,0.075502
602.7,0.075365
604.3,0.076072
605.9,0.07629
607.5,0.07634
609.1,0.076154
610.7,0.076447
612.3,0.07653
613.9,0.078533
615.5,0.076019
617.1,0.077969
618.7,0.080228
620.3,0.077955
621.9,0.077416
623.5,0.078575
625.1,0.075189
626.7,0.076906
628.3,0.076667
629.9,0.076949
631.7,0.076822
633.7,0.076557
635.7,0.077376
637.7,0.075836
639.7,0.078159
641.7,0.075889
643.7,0.076518
645.7,0.076006
647.7,0.07663
649.7,0.077214
651.7,0.077078
653.7,0.076654
655.7,0.076391
657.7,0.07746
659.7,0.075736
661.7,0.076866
663.7,0.07723
665.7,0.077485
667.7,0.077766
670.2,0.077705
673.2,0.077731
676.2,0.078164
679.2,0.080457
682.2,0.078478
685.2,0.079085
688.2,0.079195
691.2,0.079212
694.2,0.07904
697.2,0.080172
700.2,0.079606
702.0,0.080622
704.0,0.0805
706.0,0.081364
708.0,0.081239
710.0,0.081453
712.0,0.081234
714.0,0.081388
716.0,0.081644
718.0,0.082438
720.0,0.082118
722.0,0.082817
724.0,0.085915
726.0,0.083093
728.0,0.08306
730.0,0.086003
732.0,0.08307
734.0,0.082705
736.0,0.082789
738.0,0.083813
740.0,0.083652
742.0,0.088375
744.0,0.083188
746.0,0.081338
748.0,0.082234
750.5,0.083529
753.5,0.082412
756.5,0.083025
759.5,0.080599
762.5,0.082939
765.5,0.082073
768.5,0.082273
771.5,0.084765
774.5,0.079653
777.5,0.080972
781.0,0.080582
785.0,0.079198
789.0,0.079412
793.0,0.079628
797.0,0.078749
801.5,0.078862
806.5,0.07813
811.5,0.076889
816.5,0.077894
822.0,0.077252
828.0,0.076914
835.0,0.074007
843.0,0.074733
851.0,0.078474
859.0,0.075413
871.0,0.078169
883.0,0.077718
894.0,0.075833
904.0,0.079429
914.0,0.074351
924.0,0.076743
933.0,0.078171
941.0,0.081971
949.0,0.079082
957.0,0.080933
964.0,0.081442
970.0,0.081425
976.0,0.082233
982.0,0.083759
988.0,0.08307
994.0,0.086829
1000.0,0.089597
1006.0,0.088639
1012.0,0.089264
1018.0,0.090421
1023.5,0.090762
1028.5,0.092881
1033.5,0.094785
1038.5,0.095033
1043.5,0.095724
1048.5,0.09844
1053.5,0.097937
1058.5,0.099056
1063.5,0.099948
1068.5,0.101456
1073.5,0.0999
1078.5,0.101341
1083.5,0.103472
1088.5,0.104292
1093.5,0.105512
1098.5,0.105758
1103.5,0.106931
1108.5,0.109813
1113.5,0.108851
1118.5,0.108687
1123.5,0.111819
1128.5,0.112044
1133.5,0.114688
1138.5,0.112434
1143.5,0.114721
1148.5,0.115591
1153.5,0.115598
1158.5,0.117879
1163.5,0.120313
1168.5,0.120574
1173.5,0.121121
1178.5,0.121792
1183.5,0.120825
1188.5,0.124113
1193.5,0.121986
1198.5,0.124797
1203.5,0.122592
1208.5,0.123579
1213.5,0.124267
1218.5,0.122682
1223.5,0.123983
1228.5,0.124015
1233.5,0.124074
1238.5,0.124787
1243.5,0.123341
1248.5,0.123684
1253.5,0.124587
1258.5,0.124275
1263.5,0.122401
1268.5,0.123365
1273.5,0.122823
1278.5,0.122753
1283.5,0.122165
1288.5,0.122624
1293.5,0.124038
1298.5,0.121927
1303.5,0.122966
1308.5,0.123261
1313.5,0.123614
1318.5,0.121749
1323.5,0.121841
1328.5,0.120458
1333.5,0.121845
1338.5,0.121771
1343.5,0.12075
1348.5,0.121689
1353.5,0.121985
1358.5,0.122149
1363.5,0.12348
1368.5,0.122628
1373.5,0.123336
1378.5,0.120363
1383.5,0.119343
1388.5,0.121614
1393.5,0.119866
1398.5,0.121733
1403.5,0.122415
1408.5,0.121102
1413.5,0.1192
1418.5,0.119268
1423.5,0.122454
1428.5,0.120596
1433.5,0.121099
1438.5,0.121319
1443.5,0.121102
1448.5,0.119609
1453.5,0.121416
1458.5,0.117388
1463.5,0.119541
1468.5,0.119486
1473.5,0.118591
1478.5,0.12003
1483.5,0.119012
1488.5,0.120543
1493.5,0.121094
1498.5,0.121772
1503.5,0.118798
1508.5,0.120657
1513.5,0.121682
1518.5,0.11985
