Composition,
Date Added,2022-04-27 20:00:03.960091
Formula,
Grain Size,
Locality,
Minimum Wavelength,229.0
Sample Name,Hematite
Maximum Wavelength,2976.0
Database of Origin,USGS Spectral Database
Other Information,
References,
Resolution,
Material Class,Oxide
Sample Description,See USGS database for additional info
Sample ID,Hematite_gds69.9602
Original Sample ID,
Sample Type,None
Viewing Geometry,
Wavelength,Response
229.1,0.091864
236.1,0.083967
242.1,0.077107
248.1,0.071717
253.6,0.070921
258.6,0.075869
263.6,0.071697
268.6,0.072247
273.1,0.070721
277.1,0.071364
281.1,0.070327
285.1,0.07095
289.1,0.07051
293.1,0.070079
297.1,0.067947
301.1,0.068393
305.1,0.066395
309.1,0.06346
313.1,0.065651
317.1,0.0646
321.1,0.064769
325.1,0.059487
329.1,0.060245
333.1,0.057826
337.1,0.056067
341.1,0.052356
345.1,0.05458
349.1,0.05672
353.1,0.05606
357.1,0.054304
360.6,0.055274
363.6,0.055204
366.6,0.055454
369.6,0.059275
372.6,0.057842
375.6,0.058137
378.6,0.058038
381.1,0.06234
383.1,0.058427
385.1,0.060562
387.1,0.060576
389.1,0.060929
391.1,0.059995
393.1,0.06394
395.1,0.061742
397.1,0.062254
399.1,0.06471
401.1,0.061921
403.1,0.062651
405.1,0.062845
407.1,0.063262
409.1,0.064773
411.1,0.062682
412.8,0.062588
415.8,0.063582
418.8,0.063807
421.8,0.06385
424.8,0.064117
427.8,0.063876
430.8,0.065605
433.8,0.063695
436.8,0.063554
439.8,0.063465
442.8,0.065005
445.8,0.062735
448.8,0.064271
451.3,0.060736
453.3,0.062181
455.3,0.061902
457.3,0.061239
459.3,0.058481
461.3,0.060122
463.3,0.060627
465.3,0.062797
467.3,0.060309
469.3,0.060057
471.3,0.059633
473.3,0.059502
475.3,0.059411
477.3,0.05963
479.3,0.058943
481.3,0.059141
483.3,0.057523
485.3,0.060821
487.3,0.058626
489.3,0.060846
491.3,0.057279
493.3,0.060778
495.3,0.058076
497.3,0.057682
499.3,0.05838
501.3,0.058086
503.3,0.058219
505.3,0.056593
507.3,0.057989
509.3,0.057504
511.3,0.056507
513.3,0.057397
515.3,0.057445
517.3,0.059813
519.3,0.057399
521.3,0.057759
523.3,0.06008
525.3,0.057714
527.3,0.057954
529.3,0.05734
531.3,0.058236
533.3,0.060396
535.3,0.05536
537.3,0.057999
539.3,0.057937
541.3,0.060504
543.3,0.058423
545.3,0.060613
547.3,0.05697
549.3,0.058295
551.3,0.0586
553.3,0.059772
555.3,0.058046
557.3,0.05829
559.3,0.057894
561.3,0.058039
563.3,0.056946
565.3,0.057533
567.3,0.056676
569.3,0.057817
571.3,0.057574
573.3,0.057697
575.3,0.057998
577.3,0.057334
579.3,0.058288
581.3,0.058633
583.3,0.058441
585.3,0.059326
587.3,0.058361
589.3,0.060252
591.3,0.060273
593.3,0.061408
595.3,0.061456
597.3,0.061132
599.3,0.062803
601.1,0.063551
602.7,0.062831
604.3,0.066588
605.9,0.065003
607.5,0.06662
609.1,0.069898
610.7,0.067113
612.3,0.067872
613.9,0.065796
615.5,0.069006
617.1,0.066131
618.7,0.067588
620.3,0.066798
621.9,0.072354
623.5,0.066921
625.1,0.068228
626.7,0.069811
628.3,0.066744
629.9,0.067403
631.7,0.067638
633.7,0.067684
635.7,0.068287
637.7,0.06794
639.7,0.068615
641.7,0.070701
643.7,0.068728
645.7,0.068961
647.7,0.069268
649.7,0.069486
651.7,0.072747
653.7,0.069739
655.7,0.069044
657.7,0.070746
659.7,0.071017
661.7,0.075591
663.7,0.07197
665.7,0.072247
667.7,0.072351
670.2,0.073232
673.2,0.073005
676.2,0.077423
679.2,0.07323
682.2,0.07666
685.2,0.077796
688.2,0.078469
691.2,0.080008
694.2,0.078963
697.2,0.082737
700.2,0.082886
702.0,0.083705
704.0,0.084344
706.0,0.086345
708.0,0.088106
710.0,0.088547
712.0,0.090742
714.0,0.091248
716.0,0.091794
718.0,0.093083
720.0,0.094378
722.0,0.095249
724.0,0.095354
726.0,0.096982
728.0,0.09848
730.0,0.099204
732.0,0.099967
734.0,0.099662
736.0,0.1006
738.0,0.100471
740.0,0.101807
742.0,0.102754
744.0,0.101703
746.0,0.102737
748.0,0.10338
750.5,0.101339
753.5,0.102464
756.5,0.101872
759.5,0.099422
762.5,0.100972
765.5,0.098913
768.5,0.098625
771.5,0.09727
774.5,0.096315
777.5,0.095346
781.0,0.094624
785.0,0.092717
789.0,0.090913
793.0,0.088348
797.0,0.088763
801.5,0.087404
806.5,0.083735
811.5,0.085116
816.5,0.084515
822.0,0.083027
828.0,0.081696
835.0,0.080632
843.0,0.080453
851.0,0.085225
859.0,0.080229
871.0,0.082761
883.0,0.080712
894.0,0.086638
904.0,0.084812
914.0,0.091445
924.0,0.093827
933.0,0.09432
941.0,0.095413
949.0,0.101567
957.0,0.105601
964.0,0.111517
970.0,0.120438
976.0,0.129195
982.0,0.136393
988.0,0.139561
994.0,0.145899
1000.0,0.154348
1006.0,0.162381
1012.0,0.170832
1018.0,0.17658
1023.5,0.182292
1028.5,0.18933
1033.5,0.193135
1038.5,0.202506
1043.5,0.203322
1048.5,0.206387
1053.5,0.215533
1058.5,0.21913
1063.5,0.223509
1068.5,0.227064
1073.5,0.228161
1078.5,0.236705
1083.5,0.238901
1088.5,0.243256
1093.5,0.246011
1098.5,0.249116
1103.5,0.252864
1108.5,0.258701
1113.5,0.260601
1118.5,0.264203
1123.5,0.270985
1128.5,0.270864
1133.5,0.276259
1138.5,0.278888
1143.5,0.282723
1148.5,0.283665
1153.5,0.286198
1158.5,0.291764
1163.5,0.294414
1168.5,0.29438
1173.5,0.29739
1178.5,0.300402
1183.5,0.29968
1188.5,0.307532
1193.5,0.305241
1198.5,0.304846
1203.5,0.305381
1208.5,0.309499
1213.5,0.307368
1218.5,0.307025
1223.5,0.30716
1228.5,0.309624
1233.5,0.309222
1238.5,0.309582
1243.5,0.309042
1248.5,0.310312
1253.5,0.312569
1258.5,0.308622
1263.5,0.309079
1268.5,0.311766
1273.5,0.310919
1278.5,0.310465
1283.5,0.309222
1288.5,0.311615
1293.5,0.309635
1298.5,0.310236
1303.5,0.310128
1308.5,0.311233
1313.5,0.310093
1318.5,0.310014
1323.5,0.310942
1328.5,0.311704
1333.5,0.310953
1338.5,0.3087
1343.5,0.310238
1348.5,0.313597
