Composition,
Date Added,2022-04-27 19:59:57.446539
Formula,
Grain Size Description,250-500um
Grain Size,(250.0, 500.0)
Locality,
Minimum Wavelength,350.0
Sample Name,Hematite
Maximum Wavelength,2500.0
Database of Origin,University of Winnipeg Spectrophotometer Facility
Other Information,
References,9.6. Other oxides: ASD spectra (PSF)
Resolution,2@350-7@2500nm
Material Class,
Sample Description,50W QTH
10mm dia._ 9mm deep
sample cup
Hematite

071201a.008

1000 and 1830 breaks removed
Sample ID,HEM103_8
Original Sample ID,HEM103
Viewing Geometry,I30_ e0
Wavelength,Response
350.0,0.104814314735177
351.0,0.105493225666607
352.0,0.105161168376323
353.0,0.104229972113561
354.0,0.104719089648568
355.0,0.10595146714293
356.0,0.106712188306133
357.0,0.105559831892956
358.0,0.106115095155636
359.0,0.106818767327282
360.0,0.107305250205936
361.0,0.10727211694883
362.0,0.106965062471837
363.0,0.106540271317282
364.0,0.106587868762269
365.0,0.106924598981728
366.0,0.10770893391304
367.0,0.109313115017728
368.0,0.109843050853298
369.0,0.109943832120639
370.0,0.109728348937493
371.0,0.109791860008815
372.0,0.110289696822008
373.0,0.111080410792338
374.0,0.111799671976497
375.0,0.111314880109369
376.0,0.111077610054496
377.0,0.112452108008708
378.0,0.113315203311717
379.0,0.113669266399327
380.0,0.113518554996989
381.0,0.113877358956203
382.0,0.114206336189776
383.0,0.114473689641679
384.0,0.114525612754547
385.0,0.1149928754754
386.0,0.115474949645431
387.0,0.115685488129692
388.0,0.116187197661248
389.0,0.116847235696171
390.0,0.117629683337832
391.0,0.117911297150335
392.0,0.118440734741437
393.0,0.118969002212956
394.0,0.118794933713902
395.0,0.118845792395406
396.0,0.118992117736597
397.0,0.119187512608702
398.0,0.119902251846857
399.0,0.120324347951792
400.0,0.12039025965555
401.0,0.120683536918094
402.0,0.120858790635047
403.0,0.121040823496427
404.0,0.12153049966917
405.0,0.121677270410718
406.0,0.121709678948597
407.0,0.121723531654633
408.0,0.122252689926867
409.0,0.122392100238777
410.0,0.122135693066847
411.0,0.122327977685608
412.0,0.122431152036227
413.0,0.122539195594145
414.0,0.122849413168592
415.0,0.123006435667521
416.0,0.123117589478783
417.0,0.123223224855106
418.0,0.123155395665064
419.0,0.12331405633141
420.0,0.12365294561023
421.0,0.123544871855677
422.0,0.123580919088004
423.0,0.123678914715821
424.0,0.123743867676436
425.0,0.123713920164261
426.0,0.123658320611154
427.0,0.123601513192671
428.0,0.123786316595257
429.0,0.123748721785418
430.0,0.123536582879532
431.0,0.123693008994933
432.0,0.123503177852716
433.0,0.123274846001629
434.0,0.123443886761054
435.0,0.123302460823796
436.0,0.123188876183465
437.0,0.123224847924205
438.0,0.122966440225246
439.0,0.122842958637987
440.0,0.122828562392532
441.0,0.122714041656534
442.0,0.122512267745409
443.0,0.122312917114196
444.0,0.122226781214544
445.0,0.122068656538458
446.0,0.121816590132725
447.0,0.121449399058305
448.0,0.12133551245163
449.0,0.121118225019577
450.0,0.120824004112208
451.0,0.12062030516564
452.0,0.12033441098021
453.0,0.120067804895008
454.0,0.119941122464501
455.0,0.119710223899488
456.0,0.119472349911928
457.0,0.119252616552489
458.0,0.119039383018606
459.0,0.118813180030244
460.0,0.118575343788476
461.0,0.118330524575
462.0,0.11812786741232
463.0,0.117909658982918
464.0,0.117607337828369
465.0,0.117369086382878
466.0,0.117160118123606
467.0,0.116974325781242
468.0,0.116820655108732
469.0,0.116663081521225
470.0,0.116491851505806
471.0,0.116270547921377
472.0,0.1160605227799
473.0,0.11586720392641
474.0,0.115702971981016
475.0,0.115567970377729
476.0,0.115422264067545
477.0,0.115256310913989
478.0,0.115057707649477
479.0,0.114895136518975
480.0,0.114757258686261
481.0,0.114626001465641
482.0,0.114501176128151
483.0,0.114394415927196
484.0,0.114316357627248
485.0,0.114226062141204
486.0,0.114117157979207
487.0,0.113991283308671
488.0,0.113975822631853
489.0,0.113903433750014
490.0,0.113811749218789
491.0,0.113779650196412
492.0,0.113708038877909
493.0,0.113620498834756
494.0,0.113525402083842
495.0,0.113452990554528
496.0,0.113357486149049
497.0,0.113235650278366
498.0,0.113156784218447
499.0,0.113127229262518
500.0,0.11310582739788
501.0,0.112986913051576
502.0,0.112893847024326
503.0,0.11281031558439
504.0,0.112732831020495
505.0,0.112685210928032
506.0,0.112635099613229
507.0,0.112581070285112
508.0,0.11256676462956
